time,kinetic_energy,convective_wavelength_z05_2pi,convective_wavelength_z_weighted_2pi
37.0,1.97499872e-08,0.31117737996616446,0.3152087439158819
37.1,2.025897985e-08,0.3111688989226369,0.3151894897228266
37.2,2.078099815e-08,0.3111603713835379,0.31517032160941
37.3,2.13163674e-08,0.311151802375416,0.3151512414605877
37.4,2.18654276e-08,0.3111431912699525,0.315132235453352
37.5,2.242853325e-08,0.3111345449786513,0.3151133205523033
37.6,2.300602875e-08,0.31112584151036377,0.31509448104947824
37.7,2.35982851e-08,0.311117079608453,0.3150757188298325
37.8,2.420567255e-08,0.3111082586446002,0.3150570326367289
37.9,2.482857905e-08,0.3110993943267688,0.3150384306383085
38.0,2.546739775e-08,0.3110904652921288,0.3150199002682005
38.1,2.61225324e-08,0.311081460859265,0.3150014383848124
38.2,2.679439335e-08,0.3110723942228668,0.31498305127132953
38.3,2.74834104e-08,0.31106326663957107,0.31496474269766295
38.4,2.819001245e-08,0.31105405423327365,0.3149464944425753
38.5,2.891465995e-08,0.3110447947030865,0.3149283310104893
38.6,2.96578049e-08,0.3110354465799865,0.3149102297819378
38.7,3.041990025e-08,0.3110260343683963,0.3148922077215212
38.8,3.12014449e-08,0.31101653356389336,0.3148742472363207
38.9,3.200292195e-08,0.31100695924612226,0.3148563571227955
39.0,3.282484725e-08,0.3109973045035792,0.3148385285844864
39.1,3.36677369e-08,0.31098756807962724,0.3148207653913045
39.2,3.453211715e-08,0.3109777612839998,0.31480307131316093
39.3,3.54185282e-08,0.31096786966537066,0.3147854457217372
39.4,3.632755615e-08,0.3109579045334735,0.3147678861037592
39.5,3.72597328e-08,0.3109478508086635,0.31475039245922704
39.6,3.82156797e-08,0.31093772545554094,0.31473296164654785
39.7,3.91959745e-08,0.31092751465109825,0.3147155886391735
39.8,4.0201248e-08,0.3109172278201134,0.3146982828618819
39.9,4.123212905e-08,0.31090685930771944,0.3146810455713102
40.0,4.228926585e-08,0.3108964059723239,0.31466386922763595
