time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
72.8,0.0004569802215,0.103898644,0.116606081,0.6528144334166824,0.7326576148669928
72.9,0.000456724345,0.103974408,0.116650648,0.6532904726682957,0.7329376375865777
73.0,0.000456481774,0.104050471,0.116693372,0.6537683905923156,0.7332060803956417
73.1,0.000456253187,0.104126781,0.11673361,0.6542478604631066,0.733458903206032
73.2,0.0004560392125,0.104203266,0.116771366,0.6547284298913262,0.7336961311504899
73.3,0.0004558404365,0.104279865,0.116806994,0.6552097156026708,0.7339199884766141
73.4,0.0004556574805,0.104356449,0.116840898,0.6556909070662359,0.7341330135912687
73.5,0.000455490874,0.104432918,0.116873354,0.6561713759634905,0.7343369406535986
73.6,0.0004553412455,0.104509104,0.116904363,0.6566500667193034,0.7345317759467889
73.7,0.000455209133,0.104584832,0.116933709,0.6571258797762455,0.7347161623028133
73.8,0.0004550950145,0.104659909,0.116961101,0.6575976024795526,0.7348882713147475
73.9,0.000454999218,0.104734166,0.116986417,0.6580641729709078,0.7350473364339841
74.0,0.0004549219535,0.104807459,0.117009883,0.6585246864716269,0.7351947776604024
74.1,0.0004548633005,0.10487965,0.117031897,0.6589782759021375,0.7353330957017546
74.2,0.000454823216,0.104950643,0.117052677,0.65942433807665,0.7354636602924378
74.3,0.0004548015315,0.105020415,0.117072083,0.6598627284819026,0.735585591786509
74.4,0.0004547979685,0.105088996,0.117089897,0.6602936356134543,0.7356975204495712
74.5,0.0004548121155,0.105156399,0.117106242,0.6607171411527141,0.735800219113417
74.6,0.000454843456,0.105222763,0.117121657,0.6611341184624397,0.7358970744149271
74.7,0.0004548913505,0.105288221,0.117136669,0.6615454032062772,0.7359913975927586
74.8,0.0004549550095,0.105353006,0.117151499,0.6619524593664028,0.7360845772308641
74.9,0.00045503355,0.105417323,0.1171663,0.6623565749958046,0.7361775746565956
75.0,0.0004551259175,0.105481431,0.117181106,0.6627593774394773,0.7362706034982536
75.1,0.0004552308275,0.105545542,0.117195333,0.663162198732706,0.7363599943756189
75.2,0.0004553469165,0.10560987,0.117209034,0.6635663834771461,0.7364460802975126
75.3,0.0004554728115,0.10567455,0.117223088,0.6639727799028146,0.7365343841838197
75.4,0.000455607491,0.105739693,0.117237493,0.6643820854432801,0.7366248934681696
75.5,0.000455750025,0.105805378,0.117252208,0.6647947964701822,0.7367173505399647
75.6,0.0004558996755,0.105871599,0.117267962,0.6652108752844089,0.736816335841294
75.7,0.000456055774,0.105938379,0.117285005,0.6656304663992224,0.7369234201684843
75.8,0.0004562179605,0.106005679,0.11730206,0.6660533247703957,0.7370305798938983
75.9,0.000456385954,0.106073517,0.117318652,0.666479563495264,0.737134830504515
76.0,0.0004565595905,0.106141853,0.11733373,0.6669089312464155,0.7372295683725766
76.1,0.000456738673,0.106210736,0.11734632,0.66734173589993,0.737308673675594
76.2,0.0004569227595,0.106280159,0.11735751,0.6677779334735102,0.7373789825191813
76.3,0.000457111259,0.106350233,0.117368805,0.6682182214007256,0.737449951097226
76.4,0.000457303843,0.106420967,0.117380392,0.6686626562302437,0.7375227543653803
76.5,0.000457500361,0.106492435,0.117392388,0.6691117029177771,0.7375981274563251
76.6,0.0004577008425,0.106564619,0.117405182,0.6695652483659905,0.7376785145291452
76.7,0.0004579054425,0.106637461,0.117417086,0.6700229281501362,0.7377533095670419
76.8,0.00045811417,0.106710888,0.117426621,0.6704842835976864,0.7378132197389459
