case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek3e-3,0.003000000000000819,56.548667764616276,9.92066480670082e-08,3.091617211818665e-07,2.6042027575637067e-08,-3.6568812851795183e-07,-4.577049290125796e-11,-3.043860926754708e-08
Ek3e-3,0.003000000000000819,56.941366846315,9.933464750140095e-08,3.047541485765359e-07,2.6471129670526935e-08,-3.6951587885108194e-07,-3.2409303609756963e-11,-3.825819130040934e-08
Ek3e-3,0.003000000000000819,57.33406592801372,9.282155024039881e-08,2.9785860639614304e-07,2.4517861903446937e-08,-3.506315730349656e-07,-1.6839646353583987e-11,-2.823826508902204e-08
Ek3e-3,0.003000000000000819,57.72676500971245,9.106895707217616e-08,2.9161108925340026e-07,2.444275658210215e-08,-3.4861501488757636e-07,-2.910942290269126e-11,-3.253205962917128e-08
Ek3e-3,0.003000000000000819,58.119464091411174,9.219506667428219e-08,2.8961984734977267e-07,2.5254899318559107e-08,-3.560052594306016e-07,-4.2348207275016745e-11,-4.108816455499482e-08
Ek3e-3,0.003000000000000819,58.5121631731099,8.621829999715756e-08,2.7123182882269784e-07,2.2555151251930377e-08,-3.369396873166536e-07,-1.1777398058691144e-11,-4.314092984396672e-08
Ek3e-3,0.003000000000000819,58.90486225480862,8.564068594738005e-08,2.738845280561853e-07,2.2651361683576557e-08,-3.384842257684993e-07,-3.895153609337433e-11,-4.1909384492643995e-08
Ek3e-3,0.003000000000000819,59.29756133650734,8.053063483633319e-08,2.550787660773325e-07,2.1558270657217076e-08,-3.221053713358427e-07,7.1744223374112875e-12,-4.547550902363042e-08
Ek3e-3,0.003000000000000819,59.690260418206066,8.25081864675939e-08,2.713671307922154e-07,2.204503723728946e-08,-3.332702839233918e-07,-5.7305690138393094e-11,-3.9800810203748534e-08
Ek3e-3,0.003000000000000819,60.082959499904796,7.75878975496412e-08,2.506052863077969e-07,2.0349057023861865e-08,-3.1701813047849067e-07,-3.238762834537524e-11,-4.603139951848652e-08
Ek3e-3,0.003000000000000819,60.47565858160352,7.976734096153017e-08,2.571811504702267e-07,2.1760786407072808e-08,-3.305254218290039e-07,-1.824259575453046e-11,-5.156524235594985e-08
Ek3e-3,0.003000000000000819,60.86835766330224,7.417667767431197e-08,2.447268731472441e-07,1.9721268963629538e-08,-3.1019806372078573e-07,1.4656001977370472e-12,-4.575138721010982e-08
Ek3e-3,0.003000000000000819,61.261056745000964,7.32170561027467e-08,2.3766685307214646e-07,1.9260839237997972e-08,-3.0877825598153173e-07,-3.783319572442377e-11,-5.1812730475662855e-08
Ek3e-3,0.003000000000000819,61.65375582669969,7.40013712371165e-08,2.3672971248919016e-07,1.989510006750951e-08,-3.159646635221046e-07,-2.4364232704742076e-11,-5.9315486732700197e-08
Ek3e-3,0.003000000000000819,62.04645490839842,6.842131488387125e-08,2.2749370126572113e-07,1.8361141190536865e-08,-2.955617220382e-07,-2.5524458271540655e-11,-4.968135512367042e-08
Ek3e-3,0.003000000000000819,62.43915399009714,6.85905030902523e-08,2.2622035511014987e-07,1.8242488218550123e-08,-2.9957392956826486e-07,-3.515943141413766e-11,-5.507592680815075e-08
Ek3e-3,0.003000000000000819,62.83185307179586,6.676923178791534e-08,2.2226679739988896e-07,1.7263228627442905e-08,-2.9437122394324016e-07,6.9254384856470496e-12,-5.4848123354393945e-08
Ek3e-3,0.003000000000000819,63.224552153494585,6.842355986762577e-08,2.2046885035062984e-07,1.824620295028319e-08,-3.052838562499937e-07,-1.4451242450761251e-11,-6.65543517066299e-08
Ek3e-3,0.003000000000000819,63.61725123519331,6.536626374245133e-08,2.1724162821255504e-07,1.7651101959935325e-08,-2.9495437269934646e-07,-2.202695932126457e-11,-6.003961556753482e-08
Ek3e-3,0.003000000000000819,64.00995031689203,6.183895169810809e-08,2.1092055402615334e-07,1.6191149614961756e-08,-2.8133912464120087e-07,-3.8214274127423226e-11,-5.418920672595836e-08
Ek3e-3,0.003000000000000819,64.40264939859075,6.205925523327971e-08,2.0181063673994195e-07,1.6240464929828754e-08,-2.8573916553079405e-07,-1.3310875223327857e-11,-6.767475298580007e-08
Ek3e-3,0.003000000000000819,64.79534848028948,5.993896668369628e-08,1.9395141899996988e-07,1.57462555819811e-08,-2.789780612997622e-07,-2.4686169954513244e-11,-6.925570054785664e-08
Ek3e-3,0.003000000000000819,65.18804756198821,6.125855481981532e-08,2.099419530235101e-07,1.570178366470457e-08,-2.883626448628655e-07,-2.723914796099986e-11,-6.26916690266899e-08
Ek3e-3,0.003000000000000819,65.58074664368694,5.743238843529894e-08,1.9008214317123275e-07,1.4919278189328333e-08,-2.7263448387556614e-07,-7.589795777311205e-12,-6.762547271922774e-08
Ek3e-3,0.003000000000000819,65.97344572538566,5.5377426390439364e-08,1.8335596348314525e-07,1.4318043995664327e-08,-2.661496867513649e-07,-9.760660288947061e-12,-6.846591861226634e-08
Ek3e-3,0.003000000000000819,66.36614480708438,5.750779014649184e-08,1.9287074317577593e-07,1.503848753030295e-08,-2.7936429556282613e-07,-4.711934657793785e-11,-7.140794551016923e-08
Ek3e-3,0.003000000000000819,66.7588438887831,5.560208445006424e-08,1.785874096524054e-07,1.4340454226102798e-08,-2.730601576159644e-07,-2.968260363821331e-11,-8.010261113381792e-08
Ek3e-3,0.003000000000000819,67.15154297048183,5.4461661125380744e-08,1.794830063299248e-07,1.3734729028166441e-08,-2.692034998214858e-07,-2.7394133545940597e-11,-7.595837032984854e-08
Ek3e-3,0.003000000000000819,67.54424205218055,5.234644410636634e-08,1.7666726115942068e-07,1.3162412491728746e-08,-2.6189014820071476e-07,9.545973523204504e-12,-7.207002052308852e-08
