case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek2e-4,0.00020000000000066313,83.25220532012952,7.856604790281795e-18,4.6398457672805285e-19,4.806273300896529e-17,-4.975653290251877e-17,8.387241660607199e-19,-2.0685394828861428e-18
Ek2e-4,0.00020000000000066313,84.82300164692441,4.609998471330529e-18,2.689068807615939e-19,3.027485974651574e-17,-3.124550191297888e-17,4.869207995935413e-19,-1.1886560852950856e-18
Ek2e-4,0.00020000000000066313,86.39379797371932,4.444666992193364e-18,2.4733412989997006e-19,3.088601080671428e-17,-3.183899052578076e-17,4.699625652630951e-19,-1.1756081544296045e-18
Ek2e-4,0.00020000000000066313,87.96459430051421,4.228483816481188e-18,1.911383129205242e-19,2.9831396625787004e-17,-3.1209384160377084e-17,4.521067083982627e-19,-1.6389559300678193e-18
Ek2e-4,0.00020000000000066313,89.5353906273091,4.699130765131155e-18,1.6541785275783342e-19,3.312941554663351e-17,-3.5418817130788846e-17,5.07453711585881e-19,-2.631437442983384e-18
Ek2e-4,0.00020000000000066313,91.106186954104,4.52476123563567e-18,1.1869370983629841e-19,3.2010556570548396e-17,-3.490428829978466e-17,4.909375869173401e-19,-3.265975606317306e-18
Ek2e-4,0.00020000000000066313,92.6769832808989,4.008704123577522e-18,7.135836985780857e-20,2.854774790898338e-17,-3.1707166579661614e-17,4.355365664074826e-19,-3.523596867227906e-18
Ek2e-4,0.00020000000000066313,94.24777960769379,3.2922701179928655e-18,3.536362664382879e-20,2.3792290265943963e-17,-2.6771077797712055e-17,3.572489333439255e-19,-3.300672838468188e-18
Ek2e-4,0.00020000000000066313,95.81857593448869,2.3851062347598646e-18,8.237067786594716e-21,1.7479852698666316e-17,-1.9956359337901404e-17,2.580621382289874e-19,-2.7263317096774813e-18
Ek2e-4,0.00020000000000066313,97.38937226128358,1.6253448502546868e-18,-2.9709690064768405e-21,1.2240968176961699e-17,-1.3996062573997575e-17,1.746826989481307e-19,-1.932748064990484e-18
Ek2e-4,0.00020000000000066313,98.96016858807849,1.1241886084388565e-18,-4.37580692244963e-21,8.77931551986862e-18,-9.9676671466179e-18,1.1974845154315712e-19,-1.3124758852148859e-18
Ek2e-4,0.00020000000000066313,100.53096491487338,7.679785772124213e-19,-6.930232005155991e-22,6.27035500810786e-18,-7.027621347824603e-18,8.10060637945561e-20,-8.389654267118145e-19
Ek2e-4,0.00020000000000066313,102.10176124166827,6.256496189308755e-19,8.108616026003908e-21,5.40392844722275e-18,-5.927656102555242e-18,6.565544018063999e-20,-5.812744794871289e-19
Ek2e-4,0.00020000000000066313,103.67255756846318,4.66102293588762e-19,1.5690418379514336e-20,4.210268626566023e-18,-4.573022887053404e-18,4.8825889788805154e-20,-3.958897318966719e-19
Ek2e-4,0.00020000000000066313,105.24335389525807,4.191866925570542e-19,2.2331270419575955e-20,3.9251839361484865e-18,-4.241396439240448e-18,4.413525729854311e-20,-3.38016489970929e-19
Ek2e-4,0.00020000000000066313,106.81415022205297,3.9922059344696294e-19,2.4629656191338492e-20,3.833176654766827e-18,-4.1533995669929154e-18,4.225319907138226e-20,-3.37846455106132e-19
Ek2e-4,0.00020000000000066313,108.38494654884786,3.45739023395237e-19,1.874228246398717e-20,3.36791208516334e-18,-3.682437203378641e-18,3.672795382099509e-20,-3.325107895723086e-19
Ek2e-4,0.00020000000000066313,109.95574287564276,3.5207232018956056e-19,1.3770149937333376e-20,3.47371937933676e-18,-3.827893292359292e-18,3.75808273059017e-20,-3.779845903911006e-19
Ek2e-4,0.00020000000000066313,111.52653920243766,3.1736134662749557e-19,6.7302158266491316e-21,3.157543110536674e-18,-3.52478083297217e-18,3.3994382765148155e-20,-3.945018893739952e-19
Ek2e-4,0.00020000000000066313,113.09733552923255,3.0567875999514025e-19,2.0719261504074907e-21,3.0783591212423626e-18,-3.474771684507553e-18,3.281047648739929e-20,-4.2715111360218265e-19
Ek2e-4,0.00020000000000066313,114.66813185602744,2.3391536286862893e-19,-4.8056862500059315e-22,2.379145701254999e-18,-2.7294492101900355e-18,2.5013058451624297e-20,-3.757971360116614e-19
Ek2e-4,0.00020000000000066313,116.23892818282235,1.6426480616583443e-19,-1.3871562495278696e-21,1.6957636094081445e-18,-1.97342575510588e-18,1.7401273080403758e-20,-2.964505750276671e-19
Ek2e-4,0.00020000000000066313,117.80972450961724,1.0968229774900757e-19,-7.586052106587142e-22,1.1582012642730889e-18,-1.363718107189003e-18,1.1410230515869279e-20,-2.176856786424421e-19
Ek2e-4,0.00020000000000066313,119.38052083641213,7.371622455646269e-20,9.255138616187137e-22,8.079509600160967e-19,-9.538280236623712e-19,7.504040710698803e-21,-1.5245559049535452e-19
Ek2e-4,0.00020000000000066313,120.95131716320704,6.416828474850841e-20,3.3664100768868397e-21,7.2816071067915885e-19,-8.591279174555226e-19,6.5137402053565265e-21,-1.3411453690483342e-19
Ek2e-4,0.00020000000000066313,122.52211349000193,6.675962512110882e-20,5.544938477969688e-21,7.676685136558203e-19,-9.144937255765486e-19,6.885657390384666e-21,-1.4816593083314327e-19
Ek2e-4,0.00020000000000066313,124.09290981679683,7.818583338938315e-20,7.19378501105088e-21,9.07358110280534e-19,-1.0911291824061297e-18,8.216711459534938e-21,-1.8479399857407988e-19
Ek2e-4,0.00020000000000066313,125.66370614359172,9.047835461943937e-20,7.706862481442156e-21,1.0499796069680344e-18,-1.2871567965327369e-18,9.61513505490731e-21,-2.3908546213816763e-19
Ek2e-4,0.00020000000000066313,127.23450247038662,9.066553028745486e-20,6.529575088214991e-21,1.0553184885565949e-18,-1.3152156063643552e-18,9.697771409294898e-21,-2.6306531412884023e-19
Ek2e-4,0.00020000000000066313,128.8052987971815,8.939581521110986e-20,5.255329907225791e-21,1.0456418771782765e-18,-1.3233967146326185e-18,9.58089216963701e-21,-2.8208039971675322e-19
Ek2e-4,0.00020000000000066313,130.37609512397643,7.461314315542385e-20,3.3487133337491698e-21,8.746983178061631e-19,-1.1272987636191951e-18,7.981571164197393e-21,-2.572333036434801e-19
Ek2e-4,0.00020000000000066313,131.94689145077132,6.17395246783733e-20,2.0991831495967976e-21,7.305696670651513e-19,-9.53026226471479e-19,6.5503768641452795e-21,-2.269077531208763e-19
Ek2e-4,0.00020000000000066313,133.5176877775662,4.7230015137447005e-20,1.1821460328192031e-21,5.669779085257433e-19,-7.458345499215454e-19,4.947944230878389e-21,-1.826224395938613e-19
Ek2e-4,0.00020000000000066313,135.0884841043611,3.223074145282098e-20,6.580180626749932e-22,3.9544418174152915e-19,-5.217956969999553e-19,3.3163064434795168e-21,-1.2900980363923064e-19
Ek2e-4,0.00020000000000066313,136.659280431156,2.192418738648411e-20,4.941550972246872e-22,2.795564937707496e-19,-3.645940045959032e-19,2.2045924547458394e-21,-8.674794818267475e-20
Ek2e-4,0.00020000000000066313,138.23007675795088,1.5964299266765705e-20,4.885926215379832e-22,2.1031455108437202e-19,-2.728368083705767e-19,1.5805494182660289e-21,-6.361421408293276e-20
Ek2e-4,0.00020000000000066313,139.8008730847458,1.495527554691093e-20,6.943790043393736e-22,2.05512300543702e-19,-2.628535188081003e-19,1.4776244188397182e-21,-5.812446367889866e-20
Ek2e-4,0.00020000000000066313,141.3716694115407,1.3108058249043887e-20,7.393544572880664e-22,1.8346861474415937e-19,-2.3627112590916353e-19,1.2973119813647135e-21,-5.3360468689080814e-20
Ek2e-4,0.00020000000000066313,142.94246573833559,1.305140344436037e-20,8.026181770485364e-22,1.8518964629899654e-19,-2.404711765866406e-19,1.288673553764884e-21,-5.576758566436038e-20
Ek2e-4,0.00020000000000066313,144.51326206513048,1.2412291645414693e-20,8.338292087824312e-22,1.7755424444304923e-19,-2.333004346608658e-19,1.2276760208199069e-21,-5.614003702985403e-20
Ek2e-4,0.00020000000000066313,146.08405839192537,1.1483273799130117e-20,7.60400064836517e-22,1.6423340014738646e-19,-2.199548346050883e-19,1.1266353595277235e-21,-5.608766975239303e-20
Ek2e-4,0.00020000000000066313,147.6548547187203,1.0462477808181939e-20,7.126993548633754e-22,1.5219264728478337e-19,-2.0397968343254242e-19,1.0284823524777485e-21,-5.210281914537343e-20
Ek2e-4,0.00020000000000066313,149.22565104551518,9.426419319851055e-21,5.781764601956355e-22,1.3704011840224646e-19,-1.869019247211853e-19,9.30877424935384e-22,-5.021450728367858e-20
Ek2e-4,0.00020000000000066313,150.79644737231007,9.01198766839268e-21,5.19930631655172e-22,1.3170342751511336e-19,-1.8189245373899992e-19,9.005917256912957e-22,-5.0569687317922715e-20
Ek2e-4,0.00020000000000066313,152.36724369910496,8.48552672698817e-21,4.815903807489696e-22,1.2515152462941426e-19,-1.746015355022223e-19,8.473543952654592e-22,-4.9815774887324524e-20
Ek2e-4,0.00020000000000066313,153.93804002589985,7.62775109600554e-21,3.8811283317717925e-22,1.1265301013785946e-19,-1.6005007115274606e-19,7.566148332706094e-22,-4.776556301498004e-20
Ek2e-4,0.00020000000000066313,155.50883635269477,6.738934328530609e-21,3.853813088871777e-22,1.0155681849576013e-19,-1.4440212079083634e-19,6.597303485518055e-22,-4.311965133474084e-20
Ek2e-4,0.00020000000000066313,157.07963267948966,6.1150360554682985e-21,3.91275113888801e-22,9.265204683847241e-20,-1.3355488658843334e-19,5.954442368975332e-22,-4.110700887296966e-20
Ek2e-4,0.00020000000000066313,158.65042900628455,6.498237079265819e-21,4.960201896302732e-22,9.95801459034792e-20,-1.4434765864597993e-19,6.362655742804208e-22,-4.4907758127150883e-20
Ek2e-4,0.00020000000000066313,160.22122533307945,6.588471635280178e-21,5.443225773546712e-22,1.0147921908270365e-19,-1.4869960076745993e-19,6.53886025145167e-22,-4.7329945132546775e-20
Ek2e-4,0.00020000000000066313,161.79202165987434,6.614211149424057e-21,5.676261530629921e-22,1.0132710761133963e-19,-1.5171393232048756e-19,6.634616028238261e-22,-5.048266015890876e-20
Ek2e-4,0.00020000000000066313,163.36281798666926,6.927960985799585e-21,5.8129086902498e-22,1.0674609116407453e-19,-1.6167792241785435e-19,6.969702378163401e-22,-5.504751062257119e-20
Ek2e-4,0.00020000000000066313,164.93361431346415,6.53051566110396e-21,4.855895210615093e-22,1.0083807302929277e-19,-1.5519617077987995e-19,6.538229250397972e-22,-5.452633115456546e-20
Ek2e-4,0.00020000000000066313,166.50441064025904,5.755142548711795e-21,3.902124708147177e-22,9.01181007546373e-20,-1.3947223068892855e-19,5.652498953280017e-22,-4.952916735880454e-20
Ek2e-4,0.00020000000000066313,168.07520696705393,4.6169365217872975e-21,2.7397172409663625e-22,7.245338622861374e-20,-1.1410158506983865e-19,4.38728043850537e-22,-4.1812955160978814e-20
Ek2e-4,0.00020000000000066313,169.64600329384882,3.5970757506735525e-21,1.792085368355263e-22,5.73293980578041e-20,-9.061504958443828e-20,3.3069194668424934e-22,-3.34371349364829e-20
Ek2e-4,0.00020000000000066313,171.2167996206437,2.8425120595790402e-21,1.1270571985819149e-22,4.62139689159801e-20,-7.302809854230255e-20,2.4712436993045654e-22,-2.6948548276394718e-20
Ek2e-4,0.00020000000000066313,172.78759594743863,2.396778924945493e-21,7.468855731408087e-23,3.9899053745445197e-20,-6.281994068853936e-20,1.9834781819602936e-22,-2.3044546203976113e-20
Ek2e-4,0.00020000000000066313,174.35839227423352,2.3418109528303806e-21,7.327131610977274e-23,3.9189936317151356e-20,-6.262834569823196e-20,1.9035588558028862e-22,-2.3555493950551117e-20
Ek2e-4,0.00020000000000066313,175.92918860102841,2.3144792804025783e-21,8.911634141010096e-23,3.9096550109808454e-20,-6.311275351372076e-20,1.9614167404691031e-22,-2.4123228736549112e-20
Ek2e-4,0.00020000000000066313,177.4999849278233,2.515305496026805e-21,1.089011165765165e-22,4.250134738954436e-20,-6.985678093288398e-20,2.207726934646543e-22,-2.746730512022776e-20
Ek2e-4,0.00020000000000066313,179.0707812546182,2.6094341981798613e-21,1.0518757945855304e-22,4.4231178860146325e-20,-7.381076556026505e-20,2.3161136368717317e-22,-2.9706010484347345e-20
Ek2e-4,0.00020000000000066313,180.64157758141312,2.5967849277167694e-21,1.005366906426098e-22,4.3897828803140784e-20,-7.475053904501554e-20,2.3379302305769872e-22,-3.0985966574289846e-20
