time,phase,z,q_xy_mean,RH_xy_mean
1330.0,accumulation,0.11315034967762214,0.4299712058819887,0.5956513821977015
1330.0,accumulation,0.1273871865989355,0.4211839731879923,0.6078764100745373
1330.0,accumulation,0.14201484290701943,0.41216009376270213,0.6204127980754512
1330.0,accumulation,0.15701797621035488,0.4029094043825246,0.6332185387979496
1330.0,accumulation,0.17238085029390485,0.39344223099931874,0.6462454863174273
1330.0,accumulation,0.1880873516242307,0.3837695318515325,0.6594391709631193
1330.0,accumulation,0.20412100625036386,0.37390305488085585,0.6727387437486719
1330.0,accumulation,0.22046499708270553,0.36385550812844936,0.6860770867595861
1330.0,accumulation,0.23710218153183107,0.3536407412429986,0.6993811294590138
1330.0,accumulation,0.25401510948869915,0.34327393255293603,0.712572406676037
1330.0,accumulation,0.27118604162740667,0.3327717726480481,0.7255678861782208
1330.0,accumulation,0.2885969680112919,0.3221526329762621,0.7382810833267708
1330.0,accumulation,0.306229626982871,0.31143670628549713,0.7506234663948507
1330.0,accumulation,0.32406552431779473,0.30064610446847234,0.7625061373817088
1330.0,accumulation,0.3420859526227361,0.28980489845301194,0.773841748873792
1330.0,accumulation,0.3602720109568628,0.2789390844296211,0.7845465879667521
1330.0,accumulation,0.3786046246563139,0.26807646126275964,0.7945427249187662
1330.0,accumulation,0.397064565340888,0.2572464056014373,0.8037600887149533
1330.0,accumulation,0.4156324710819595,0.24647953364001476,0.812138293806451
1330.0,accumulation,0.43428886671046696,0.23580724413932075,0.8196280245573164
1330.0,accumulation,0.45301418424367706,0.22526121161098958,0.8261922629130997
1330.0,accumulation,0.4717887834092959,0.21487295135304527,0.8318080825480167
1330.0,accumulation,0.49059297224540244,0.20467295809107378,0.8364652134997689
1330.0,accumulation,0.5094070277545975,0.19468951950200694,0.8401612544320534
1330.0,accumulation,0.528211216590704,0.1849480396508147,0.8428992535535029
1330.0,accumulation,0.5469858157563228,0.17547041531556642,0.8446844651180192
1330.0,accumulation,0.5657111332895329,0.16627462590328104,0.8455214068430376
1330.0,accumulation,0.5843675289180406,0.15737431785382086,0.8454094906134977
1330.0,accumulation,0.6029354346591118,0.14877871243566926,0.8443398567591996
1330.0,accumulation,0.621395375343686,0.1404926866109648,0.8422925062543725
1330.0,accumulation,0.6397279890431371,0.13251675493791693,0.8392314752946647
1330.0,accumulation,0.6579140473772638,0.12484753687667977,0.8351034051884481
1330.0,accumulation,0.6759344756822052,0.11747814462617431,0.8298350143754126
1330.0,accumulation,0.6937703730171288,0.11039860088474082,0.823330570922509
1330.0,accumulation,0.7114030319887079,0.10359654987253758,0.815472403337446
1330.0,accumulation,0.7288139583725932,0.09705778006742667,0.8061201611512993
1330.0,accumulation,0.7459848905113007,0.09076684589030115,0.7951119218106969
1330.0,accumulation,0.762897818468169,0.08470774582946031,0.7822672073127318
1330.0,accumulation,0.7795350029172945,0.07886439876481093,0.7673893034165362
1330.0,accumulation,0.7958789937496361,0.07322120946283363,0.750270257736028
1330.0,accumulation,0.8119126483757694,0.06776350628118313,0.7306962830041208
1330.0,accumulation,0.8276191497060952,0.06247793540244073,0.7084545353323473
1330.0,accumulation,0.842982023789645,0.05735273459921927,0.6833402088419234
1330.0,accumulation,0.8579851570929806,0.05237805932800629,0.6551661579361777
1330.0,accumulation,0.8726128134010644,0.04754613368149727,0.6237719126427026
1330.0,accumulation,0.8868496503223778,0.042851346211993796,0.5890334434195286
1330.0,accumulation,0.9006807353809696,0.03829022909500785,0.5508725050281513
1330.0,accumulation,0.9140915616785621,0.03386127256708844,0.5092643241876267
1330.0,accumulation,0.927068063110284,0.02956447701644609,0.4642410207336121
1330.0,accumulation,0.9395966291180717,0.02540079887020945,0.41589190338631
1330.0,accumulation,0.9516641189662659,0.021371599169991824,0.3643609286566687
1330.0,accumulation,0.9632578755244279,0.017478450306089105,0.3098453741411559
1330.0,accumulation,0.9743657385429216,0.013724231204793675,0.2526113541294602
1330.0,accumulation,0.9849760574073374,0.010115263762145,0.19302759043077652
1330.0,accumulation,0.995077703358376,0.006663042551000186,0.1316082454223809
1340.0,accumulation,0.004922296641623997,0.49695465072613226,0.5040476197428431
1340.0,accumulation,0.01502394259266257,0.4907051376874443,0.5123967285457851
1340.0,accumulation,0.025634261457078256,0.48414173177826386,0.5212245621737613
1340.0,accumulation,0.0367421244755721,0.4772719580378198,0.5305255274461461
1340.0,accumulation,0.04833588103373401,0.470103596004685,0.5402917263590876
1340.0,accumulation,0.06040337088192818,0.4626446953898194,0.5505126250198303
1340.0,accumulation,0.07293193688971603,0.45490365138391403,0.5611747856669153
1340.0,accumulation,0.08590843832143788,0.4468892814146478,0.5722615695869298
1340.0,accumulation,0.09931926461903035,0.4386108438495891,0.5837527760294359
1340.0,accumulation,0.11315034967762214,0.43007804066787847,0.5956242409305516
1340.0,accumulation,0.1273871865989355,0.4213010279348108,0.6078474387554088
1340.0,accumulation,0.14201484290701943,0.412290449607155,0.6203891229190431
1340.0,accumulation,0.15701797621035488,0.4030574961699429,0.6332110264373485
1340.0,accumulation,0.17238085029390485,0.3936139833392031,0.6462696383204983
1340.0,accumulation,0.1880873516242307,0.3839724459809913,0.6595160732126296
1340.0,accumulation,0.20412100625036386,0.37414624381918626,0.672896056335251
1340.0,accumulation,0.22046499708270553,0.36414967564883605,0.6863500482244805
1340.0,accumulation,0.23710218153183107,0.3539980974177215,0.6998135325098498
1340.0,accumulation,0.25401510948869915,0.34370803757443746,0.7132174854388409
1340.0,accumulation,0.27118604162740667,0.3332973012610496,0.7264890386066349
1340.0,accumulation,0.2885969680112919,0.3227850535606216,0.739552336570479
1340.0,accumulation,0.306229626982871,0.31219187116618247,0.7523295786698154
1340.0,accumulation,0.32406552431779473,0.30153975157699814,0.7647422196142094
1340.0,accumulation,0.3420859526227361,0.2908520693649784,0.7767122868898306
1340.0,accumulation,0.3602720109568628,0.28015347032625326,0.7881637559436183
1340.0,accumulation,0.3786046246563139,0.26946969654848985,0.7990239080674805
1340.0,accumulation,0.397064565340888,0.2588273386215202,0.8092245828897116
1340.0,accumulation,0.4156324710819595,0.24825351533594842,0.8187032294745213
1340.0,accumulation,0.43428886671046696,0.23777548606834265,0.8274036591451582
1340.0,accumulation,0.45301418424367706,0.2274202063255585,0.8352764106684464
1340.0,accumulation,0.4717887834092959,0.21721384217116466,0.8422786548898279
1340.0,accumulation,0.49059297224540244,0.20718126394581876,0.8483735906961658
1340.0,accumulation,0.5094070277545975,0.19734554324792108,0.8535293155316777
1340.0,accumulation,0.528211216590704,0.18772747903677103,0.8577171888065085
1340.0,accumulation,0.5469858157563228,0.17834517857912058,0.8609097420367907
1340.0,accumulation,0.5657111332895329,0.1692137166398547,0.8630782221110918
1340.0,accumulation,0.5843675289180406,0.16034489197303672,0.8641898811075639
1340.0,accumulation,0.6029354346591118,0.15174709424927776,0.8642051462526306
1340.0,accumulation,0.621395375343686,0.1434252877241783,0.8630748169103986
1340.0,accumulation,0.6397279890431371,0.13538111095493166,0.8607374428548338
1340.0,accumulation,0.6579140473772638,0.12761308538352628,0.8571170406892852
1340.0,accumulation,0.6759344756822052,0.12011692012396419,0.8521213039305268
1340.0,accumulation,0.6937703730171288,0.11288589610063775,0.8456404570232661
1340.0,accumulation,0.7114030319887079,0.10591130987571737,0.8375468937485777
1340.0,accumulation,0.7288139583725932,0.09918295602557153,0.827695725057086
1340.0,accumulation,0.7459848905113007,0.09268962664419009,0.815926339106692
1340.0,accumulation,0.762897818468169,0.0864196072824927,0.8020650461615995
1340.0,accumulation,0.7795350029172945,0.08036115017152413,0.785928842244631
1340.0,accumulation,0.7958789937496361,0.07450290771830616,0.7673302776687478
1340.0,accumulation,0.8119126483757694,0.06883431182043719,0.746083360070575
1340.0,accumulation,0.8276191497060952,0.06334588738440991,0.7220103576121006
1340.0,accumulation,0.842982023789645,0.058029491494900186,0.6949492994944528
1340.0,accumulation,0.8579851570929806,0.05287847299401798,0.6647619029407663
1340.0,accumulation,0.8726128134010644,0.047887750868219274,0.6313415959199133
1340.0,accumulation,0.8868496503223778,0.04305381385423901,0.5946212625464122
1340.0,accumulation,0.9006807353809696,0.03837464797446225,0.5545803229176798
1340.0,accumulation,0.9140915616785621,0.03384960298638165,0.5112507782780651
1340.0,accumulation,0.927068063110284,0.029479212450571907,0.46472190773205657
1340.0,accumulation,0.9395966291180717,0.02526498465318659,0.4151433891978703
1340.0,accumulation,0.9516641189662659,0.021209182424663048,0.36272672312454196
1340.0,accumulation,0.9632578755244279,0.01731460873613414,0.3077449466973942
1340.0,accumulation,0.9743657385429216,0.013584411995487235,0.2505307225619736
1340.0,accumulation,0.9849760574073374,0.010021920745289254,0.1914729569935123
1340.0,accumulation,0.995077703358376,0.0066305127391966786,0.13101214186551086
1350.0,accumulation,0.004922296641623997,0.49696104096057414,0.5040485532710849
1350.0,accumulation,0.01502394259266257,0.49072461171041726,0.5123998657374077
1350.0,accumulation,0.025634261457078256,0.4841748063113249,0.5212303935163461
1350.0,accumulation,0.0367421244755721,0.4773190765104622,0.5305346562022204
1350.0,accumulation,0.04833588103373401,0.47016527573418243,0.5403050975210268
1350.0,accumulation,0.06040337088192818,0.4627216710153753,0.550531785920108
1350.0,accumulation,0.07293193688971603,0.4549969734459573,0.5612021268093835
1350.0,accumulation,0.08590843832143788,0.44700038887096094,0.5723005727494834
1350.0,accumulation,0.09931926461903035,0.43874163730170423,0.5838083050504226
1350.0,accumulation,0.11315034967762214,0.4302309736269096,0.5957029099209112
1350.0,accumulation,0.1273871865989355,0.42147921377219316,0.6079580674155265
1350.0,accumulation,0.14201484290701943,0.4124977715287049,0.6205432719973775
1350.0,accumulation,0.15701797621035488,0.40329870630962794,0.633423599677056
1350.0,accumulation,0.17238085029390485,0.3938947796456466,0.6465595351831135
1350.0,accumulation,0.1880873516242307,0.3842995178413906,0.6599068736025949
1350.0,accumulation,0.20412100625036386,0.3745272782850949,0.6734167123440558
1350.0,accumulation,0.22046499708270553,0.36459331646521514,0.687035549314783
1350.0,accumulation,0.23710218153183107,0.35451384975093597,0.700705501188382
1350.0,accumulation,0.25401510948869915,0.34430611280949436,0.7143646516359358
1350.0,accumulation,0.27118604162740667,0.33398839850188855,0.7279475336282608
1350.0,accumulation,0.2885969680112919,0.3235800774025259,0.7413857425409724
1350.0,accumulation,0.306229626982871,0.3131015888179177,0.7546086679759462
1350.0,accumulation,0.32406552431779473,0.30257439640514466,0.7675443222878557
1350.0,accumulation,0.3420859526227361,0.2920209022797349,0.7801202333485376
1350.0,accumulation,0.3602720109568628,0.2814643148996538,0.7922643588958175
1350.0,accumulation,0.3786046246563139,0.27092846801658504,0.8039059708579974
1350.0,accumulation,0.397064565340888,0.26043759053722715,0.814976451350769
1350.0,accumulation,0.4156324710819595,0.2500160301113702,0.8254099386005342
1350.0,accumulation,0.43428886671046696,0.23968793647410297,0.8351437616880202
1350.0,accumulation,0.45301418424367706,0.22947691377975804,0.8441186082844891
1350.0,accumulation,0.4717887834092959,0.21940565410566573,0.8522783796598843
1350.0,accumulation,0.49059297224540244,0.2094955666980735,0.8595697019562014
1350.0,accumulation,0.5094070277545975,0.19976641912782667,0.8659410814150511
1350.0,accumulation,0.528211216590704,0.19023600712137026,0.8713417129587483
1350.0,accumulation,0.5469858157563228,0.1809198693165302,0.8757199750409871
1350.0,accumulation,0.5657111332895329,0.1718310615447794,0.8790216676727196
1350.0,accumulation,0.5843675289180406,0.16298000254923692,0.8811880736388417
1350.0,accumulation,0.6029354346591118,0.1543743994935831,0.8821539438559929
1350.0,accumulation,0.621395375343686,0.14601925746018876,0.881845525378256
1350.0,accumulation,0.6397279890431371,0.13791697268161382,0.8801787636273939
1350.0,accumulation,0.6579140473772638,0.1300675048186115,0.8770578179794555
1350.0,accumulation,0.6759344756822052,0.12246861949527943,0.8723740309274921
1350.0,accumulation,0.6937703730171288,0.11511618879487374,0.8660054848138621
1350.0,accumulation,0.7114030319887079,0.1080045347209732,0.8578172659257705
1350.0,accumulation,0.7288139583725932,0.10112679888926279,0.8476625332380027
1350.0,accumulation,0.7459848905113007,0.09447532102193482,0.8353844584255318
1350.0,accumulation,0.762897818468169,0.08804200919147401,0.8208190657802535
1350.0,accumulation,0.7795350029172945,0.08181868615994765,0.8037989569632229
1350.0,accumulation,0.7958789937496361,0.07579739847410463,0.7841578585294753
1350.0,accumulation,0.8119126483757694,0.06997067802995267,0.7617358829927544
1350.0,accumulation,0.8276191497060952,0.06433174937668013,0.7363853503924359
1350.0,accumulation,0.842982023789645,0.0588746798051576,0.7079769804510951
1350.0,accumulation,0.8579851570929806,0.0535944729530859,0.6764062385931231
1350.0,accumulation,0.8726128134010644,0.04848710995714625,0.6415996045607892
1350.0,accumulation,0.8868496503223778,0.04354954483553819,0.6035205310979159
1350.0,accumulation,0.9006807353809696,0.038779662611105895,0.562174871748685
1350.0,accumulation,0.9140915616785621,0.03417620960293946,0.5176155794737642
1350.0,accumulation,0.927068063110284,0.02973870534502362,0.46994650870163157
1350.0,accumulation,0.9395966291180717,0.025467344851540147,0.41932518920977174
1350.0,accumulation,0.9516641189662659,0.02136289862826812,0.36596447743412697
1350.0,accumulation,0.9632578755244279,0.017426616154789167,0.3101330264892381
1350.0,accumulation,0.9743657385429216,0.013660136762808939,0.2521545482782951
1350.0,accumulation,0.9849760574073374,0.010065410114652748,0.19240586858244624
1350.0,accumulation,0.995077703358376,0.0066446269852295705,0.13131379873166849
1360.0,accumulation,0.004922296641623997,0.49696909048172766,0.5040527427469407
1360.0,accumulation,0.01502394259266257,0.49074921763599055,0.5124132605677614
1360.0,accumulation,0.025634261457078256,0.4842169160010182,0.521254520925136
1360.0,accumulation,0.0367421244755721,0.4773797423188368,0.5305714873143093
1360.0,accumulation,0.04833588103373401,0.47024572768974165,0.540357221463305
1360.0,accumulation,0.06040337088192818,0.4628233873450299,0.5506026073549274
1360.0,accumulation,0.07293193688971603,0.4551217359718648,0.5612960716159557
1360.0,accumulation,0.08590843832143788,0.4471503342324988,0.5724233232621576
1360.0,accumulation,0.09931926461903035,0.4389193052442341,0.5839670655374385
1360.0,accumulation,0.11315034967762214,0.43043935762624963,0.5959067151481208
1360.0,accumulation,0.1273871865989355,0.42172181188675834,0.6082181361575093
1360.0,accumulation,0.14201484290701943,0.4127786320605693,0.6208734010600292
1360.0,accumulation,0.15701797621035488,0.40362246213454733,0.6338405901110504
1360.0,accumulation,0.17238085029390485,0.3942666654869643,0.6470836393630047
1360.0,accumulation,0.1880873516242307,0.3847253651744759,0.6605622481200019
1360.0,accumulation,0.20412100625036386,0.3750134827386624,0.6742318567270109
1360.0,accumulation,0.22046499708270553,0.3651467728456127,0.6880437049018561
1360.0,accumulation,0.23710218153183107,0.3551418505006374,0.7019449788534127
1360.0,accumulation,0.25401510948869915,0.34501620697653657,0.7158790522212104
1360.0,accumulation,0.27118604162740667,0.3347882101302965,0.7297858215351527
1360.0,accumulation,0.2885969680112919,0.3244770845620316,0.7436021315446847
1360.0,accumulation,0.306229626982871,0.31410286714906,0.7572622795615408
1360.0,accumulation,0.32406552431779473,0.3036863339102539,0.7706985811667348
1360.0,accumulation,0.3420859526227361,0.29324889495437656,0.7838419726578431
1360.0,accumulation,0.3602720109568628,0.2828124554531738,0.7966226189895047
1360.0,accumulation,0.3786046246563139,0.2723992421345962,0.8089704903069446
1360.0,accumulation,0.397064565340888,0.26203159665347664,0.8208158661422601
1360.0,accumulation,0.4156324710819595,0.25173173926651504,0.8320897245639607
1360.0,accumulation,0.43428886671046696,0.24152150838106332,0.8427239745804582
1360.0,accumulation,0.45301418424367706,0.23142208360287153,0.8526514942853595
1360.0,accumulation,0.4717887834092959,0.22145370170405815,0.8618059447799811
1360.0,accumulation,0.49059297224540244,0.21163537629990212,0.8701213407598716
1360.0,accumulation,0.5094070277545975,0.20198463281314813,0.877531372494382
1360.0,accumulation,0.528211216590704,0.19251727040618172,0.8839684901978011
1360.0,accumulation,0.5469858157563228,0.18324716191465792,0.8893627796971318
1360.0,accumulation,0.5657111332895329,0.17418610142134736,0.8936406768682013
1360.0,accumulation,0.5843675289180406,0.16534370703029574,0.8967235864249664
1360.0,accumulation,0.6029354346591118,0.15672738376379153,0.8985264871145171
1360.0,accumulation,0.621395375343686,0.14834234848443817,0.8989566189857466
1360.0,accumulation,0.6397279890431371,0.1401917155549355,0.8979123580118591
1360.0,accumulation,0.6579140473772638,0.1322766388204533,0.8952823879368689
1360.0,accumulation,0.6759344756822052,0.12459650266206586,0.8909452779787211
1360.0,accumulation,0.6937703730171288,0.11714915253132194,0.8847695674482637
1360.0,accumulation,0.7114030319887079,0.10993115370104675,0.8766144442981781
1360.0,accumulation,0.7288139583725932,0.10293806606494449,0.8663310843941192
1360.0,accumulation,0.7459848905113007,0.09616472273120262,0.8537646926547342
1360.0,accumulation,0.762897818468169,0.08960550085587574,0.8387572573347685
1360.0,accumulation,0.7795350029172945,0.08325457455650379,0.8211509962039242
1360.0,accumulation,0.7958789937496361,0.07710614168499909,0.8007924400508738
1360.0,accumulation,0.8119126483757694,0.07115461853104962,0.7775370667821643
1360.0,accumulation,0.8276191497060952,0.06539479896336238,0.7512543702965746
1360.0,accumulation,0.842982023789645,0.05982197688912365,0.721833223966504
1360.0,accumulation,0.8579851570929806,0.05443203303932119,0.6891873802252094
1360.0,accumulation,0.8726128134010644,0.04922148882778751,0.653260936213707
1360.0,accumulation,0.8868496503223778,0.0441875312964397,0.6140335909043695
1360.0,accumulation,0.9006807353809696,0.0393280139162865,0.5715255212838972
1360.0,accumulation,0.9140915616785621,0.034641438284627915,0.5258017133079186
1360.0,accumulation,0.927068063110284,0.030126921608427087,0.4769755964069627
1360.0,accumulation,0.9395966291180717,0.025784154387004453,0.42521184718760796
1360.0,accumulation,0.9516641189662659,0.0216133520136309,0.37072824754530354
1360.0,accumulation,0.9632578755244279,0.017615203215067755,0.3137965037887871
1360.0,accumulation,0.9743657385429216,0.013790817438539467,0.2547419559434097
1360.0,accumulation,0.9849760574073374,0.01014167255469187,0.1939421298104707
1360.0,accumulation,0.995077703358376,0.006669563610208606,0.131824108188443
1370.0,accumulation,0.004922296641623997,0.4969793795823455,0.5040609800250426
1370.0,accumulation,0.01502394259266257,0.4907806685734656,0.5124393175451566
1370.0,accumulation,0.025634261457078256,0.4842707459853124,0.5213008487619251
1370.0,accumulation,0.0367421244755721,0.4774572903051116,0.5306410867718869
1370.0,accumulation,0.04833588103373401,0.47034850344100426,0.5404537964943561
1370.0,accumulation,0.06040337088192818,0.46295311834921776,0.5507307375073242
1370.0,accumulation,0.07293193688971603,0.45528040579795187,0.5614613958092687
1370.0,accumulation,0.08590843832143788,0.4473402200246904,0.5726327521610909
1370.0,accumulation,0.09931926461903035,0.43914300994604893,0.5842290143036145
1370.0,accumulation,0.11315034967762214,0.4306998389115502,0.5962313621787209
1370.0,accumulation,0.1273871865989355,0.42202240585618156,0.6086177063367586
1370.0,accumulation,0.14201484290701943,0.41312306845550034,0.6213624686568837
1370.0,accumulation,0.15701797621035488,0.40401486755838595,0.6344363938745556
1370.0,accumulation,0.17238085029390485,0.3947115513623189,0.647806400034424
1370.0,accumulation,0.1880873516242307,0.38522759746865126,0.6614354759068312
1370.0,accumulation,0.20412100625036386,0.37557823077228636,0.675282633125105
1370.0,accumulation,0.22046499708270553,0.36577943488932374,0.6893029198648549
1370.0,accumulation,0.23710218153183107,0.35584795450627316,0.7034475011097006
1370.0,accumulation,0.25401510948869915,0.34580128574742,0.7176638079430321
1370.0,accumulation,0.27118604162740667,0.3356576515004308,0.7318957549537765
1370.0,accumulation,0.2885969680112919,0.32543595867305863,0.746084020844172
1370.0,accumulation,0.306229626982871,0.31515573460751084,0.7601663828162837
1370.0,accumulation,0.32406552431779473,0.3048370403733053,0.7740780905028068
1370.0,accumulation,0.3420859526227361,0.294500359404112,0.7877522603960697
1370.0,accumulation,0.3602720109568628,0.2841664609331433,0.8011202672944854
1370.0,accumulation,0.3786046246563139,0.27385623888708305,0.8141121056588412
1370.0,accumulation,0.397064565340888,0.2635905282674795,0.826656691403248
1370.0,accumulation,0.4156324710819595,0.2533899025042562,0.8386820739713695
1370.0,accumulation,0.43428886671046696,0.243274456711928,0.8501155299419109
1370.0,accumulation,0.45301418424367706,0.23326358310548367,0.8608835131399796
1370.0,accumulation,0.4717887834092959,0.2233757459258111,0.8709114424327595
1370.0,accumulation,0.49059297224540244,0.21362826397650814,0.8801233170167769
1370.0,accumulation,0.5094070277545975,0.20403710919519102,0.8884411598268849
1370.0,accumulation,0.528211216590704,0.1946167295113898,0.8957843022864813
1370.0,accumulation,0.5469858157563228,0.18537990355494904,0.9020685373642794
1370.0,accumulation,0.5657111332895329,0.17633763359068624,0.9072051820399876
1370.0,accumulation,0.5843675289180406,0.16749908142733225,0.911100103930865
1370.0,accumulation,0.6029354346591118,0.15887155008191442,0.9136527790548419
1370.0,accumulation,0.621395375343686,0.15046051180753867,0.9147554575675163
1370.0,accumulation,0.6397279890431371,0.14226968086668815,0.9142925209430042
1370.0,accumulation,0.6579140473772638,0.13430112731429908,0.9121401167419294
1370.0,accumulation,0.6759344756822052,0.12655542619732316,0.9081661552917897
1370.0,accumulation,0.6937703730171288,0.11903183510973907,0.9022307460136554
1370.0,accumulation,0.7114030319887079,0.11172849205839686,0.8941871397681869
1370.0,accumulation,0.7288139583725932,0.1046426251463772,0.8838832277675218
1370.0,accumulation,0.7459848905113007,0.09777076566999296,0.8711636279036823
1370.0,accumulation,0.762897818468169,0.09110895681043518,0.8558723666334276
1370.0,accumulation,0.7795350029172945,0.0846529510990222,0.8378561398907483
1370.0,accumulation,0.7958789937496361,0.07839839113453086,0.8169681110554714
1370.0,accumulation,0.8119126483757694,0.07234096950457128,0.793072179014332
1370.0,accumulation,0.8276191497060952,0.06647656538069419,0.7660476259851826
1370.0,accumulation,0.842982023789645,0.06080135670018913,0.7357940340805925
1370.0,accumulation,0.8579851570929806,0.0553119081193069,0.7022363424124659
1370.0,accumulation,0.8726128134010644,0.05000523595465291,0.665329903495604
1370.0,accumulation,0.8868496503223778,0.044878852085292915,0.625065389156821
1370.0,accumulation,0.9006807353809696,0.03993078926204688,0.5814733922253337
1370.0,accumulation,0.9140915616785621,0.03515961048338147,0.5346285709045651
1370.0,accumulation,0.927068063110284,0.03056440508994599,0.4846531877023866
1370.0,accumulation,0.9395966291180717,0.02614477405486024,0.4317199038456146
1370.0,accumulation,0.9516641189662659,0.021900806661402716,0.3760537029203086
1370.0,accumulation,0.9632578755244279,0.017833050418384542,0.31793283377006876
1370.0,accumulation,0.9743657385429216,0.013942475713300293,0.25768868218559693
1370.0,accumulation,0.9849760574073374,0.010230436380568947,0.1957045033825554
1370.0,accumulation,0.995077703358376,0.006698627073849239,0.13241297208586847
1380.0,accumulation,0.004922296641623997,0.4969917005755887,0.5040730084334046
1380.0,accumulation,0.01502394259266257,0.49081831602649917,0.5124772119089738
1380.0,accumulation,0.025634261457078256,0.48433513120247446,0.5213678484773945
1380.0,accumulation,0.0367421244755721,0.47754992296026016,0.5307410158788519
1380.0,accumulation,0.04833588103373401,0.4704710261453465,0.54059119863086
1380.0,accumulation,0.06040337088192818,0.46310733923364006,0.5509110259601844
1380.0,accumulation,0.07293193688971603,0.4554683252410371,0.5616910140091371
1380.0,accumulation,0.08590843832143788,0.4475640570376791,0.5729193582487252
1380.0,accumulation,0.09931926461903035,0.4394052229894133,0.5845816796921393
1380.0,accumulation,0.11315034967762214,0.43100314185213434,0.5966607865576088
1380.0,accumulation,0.1273871865989355,0.4223697773821142,0.6091364463800518
1380.0,accumulation,0.14201484290701943,0.41351775272424196,0.6219851755255585
1380.0,accumulation,0.15701797621035488,0.40446036381448786,0.6351800527392224
1380.0,accumulation,0.17238085029390485,0.39521159049295385,0.6486905630671671
1380.0,accumulation,0.1880873516242307,0.3857861037754164,0.662482478269902
1380.0,accumulation,0.20412100625036386,0.3761992675874218,0.6765177793956
1380.0,accumulation,0.22046499708270553,0.36646713310710555,0.6907546262421763
1380.0,accumulation,0.23710218153183107,0.3566064236941681,0.7051473768992689
1380.0,accumulation,0.25401510948869915,0.34663450826680176,0.7196466584428522
1380.0,accumulation,0.27118604162740667,0.33656936098651974,0.734199487224519
1380.0,accumulation,0.2885969680112919,0.32642950525841063,0.7487494341433882
1380.0,accumulation,0.306229626982871,0.31623394036782915,0.7632368269324287
1380.0,accumulation,0.32406552431779473,0.30600204956006416,0.7775989780059247
1380.0,accumulation,0.3420859526227361,0.29575348902445,0.7917704230324718
1380.0,accumulation,0.3602720109568628,0.2855080580541751,0.8056831524000783
1380.0,accumulation,0.3786046246563139,0.2752855515882303,0.8192668154411616
1380.0,accumulation,0.397064565340888,0.2651055973572758,0.8324488760094839
1380.0,accumulation,0.4156324710819595,0.2549874808911858,0.8451546980549901
1380.0,accumulation,0.43428886671046696,0.24494996263235574,0.8573075414852719
1380.0,accumulation,0.45301418424367706,0.23501109225954156,0.8688284520152535
1380.0,accumulation,0.4717887834092959,0.22518802598673285,0.8796360339650142
1380.0,accumulation,0.49059297224540244,0.21549685299288104,0.8896461020165258
1380.0,accumulation,0.5094070277545975,0.20595243720881615,0.8987712165889329
1380.0,accumulation,0.528211216590704,0.19656828040650615,0.9069201173998804
1380.0,accumulation,0.5469858157563228,0.1873564118983414,0.9139970804736236
1380.0,accumulation,0.5657111332895329,0.17832730918449183,0.9199012347481764
1380.0,accumulation,0.5843675289180406,0.16948985263698418,0.9245258848560488
1380.0,accumulation,0.6029354346591118,0.1608513158572209,0.9277578958992436
1380.0,accumulation,0.621395375343686,0.1524173917850333,0.9294772034100858
1380.0,accumulation,0.6397279890431371,0.1441922530779977,0.9295565165427717
1380.0,accumulation,0.6579140473772638,0.13617864382601194,0.9278612843379221
1380.0,accumulation,0.6759344756822052,0.12837799841488218,0.9242499932505588
1380.0,accumulation,0.6937703730171288,0.12079058238227802,0.918574858814847
1380.0,accumulation,0.7114030319887079,0.11341564947286628,0.9106829653178813
1380.0,accumulation,0.7288139583725932,0.10625160882025672,0.9004178948547841
1380.0,accumulation,0.7459848905113007,0.09929619625482036,0.8876218715192874
1380.0,accumulation,0.762897818468169,0.09254664412385999,0.8721384283029748
1380.0,accumulation,0.7795350029172945,0.08599984465680936,0.8538155842286389
1380.0,accumulation,0.7958789937496361,0.07965250274059539,0.8325094981237229
1380.0,accumulation,0.8119126483757694,0.07350127490952818,0.8080885440952426
1380.0,accumulation,0.8276191497060952,0.06754289232189227,0.7804377330487365
1380.0,accumulation,0.842982023789645,0.06177426642216906,0.7494633853119117
1380.0,accumulation,0.8579851570929806,0.0561925768179183,0.7150979423146544
1380.0,accumulation,0.8726128134010644,0.050795341595434834,0.6773047909764507
1380.0,accumulation,0.8868496503223778,0.045580470838218874,0.6360829634817042
1380.0,accumulation,0.9006807353809696,0.040546304493875675,0.5914715678884424
1380.0,accumulation,0.9140915616785621,0.03569163596927348,0.5435538018119653
1380.0,accumulation,0.927068063110284,0.031015722941910608,0.492460402448159
1380.0,accumulation,0.9395966291180717,0.026518286884774946,0.43837239155924235
1380.0,accumulation,0.9516641189662659,0.022199502741825933,0.3815229837648116
1380.0,accumulation,0.9632578755244279,0.018059980089485922,0.32219854051122887
1380.0,accumulation,0.9743657385429216,0.014100737000182767,0.26073847029544023
1380.0,accumulation,0.9849760574073374,0.010323167705537293,0.19753399785812797
1380.0,accumulation,0.995077703358376,0.006729005034381536,0.1330257504328286
1390.0,accumulation,0.004922296641623997,0.49700564337873543,0.5040882661842883
1390.0,accumulation,0.01502394259266257,0.4908609044005424,0.5125251786912964
1390.0,accumulation,0.025634261457078256,0.48440791364862174,0.5214524031913916
1390.0,accumulation,0.0367421244755721,0.4776545139257657,0.5308666280346311
1390.0,accumulation,0.04833588103373401,0.4706091299393089,0.5407630458729344
