case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek3e-2,0.03000000000000819,57.33406592801372,2.5066760264805904e-08,7.772332893616313e-08,8.290223062030436e-09,-9.216201207395694e-08,2.9202400982403274e-11,-6.177662476745779e-09
Ek3e-2,0.03000000000000819,57.72676500971245,2.461892655942511e-08,7.575375889733426e-08,8.075183156640036e-09,-9.131038540998111e-08,3.100308775970989e-11,-7.512446443766538e-09
Ek3e-2,0.03000000000000819,58.119464091411174,2.484400053014585e-08,7.331913007285179e-08,8.197883542013078e-09,-9.345310614076967e-08,1.511320697210845e-11,-1.1951205732876917e-08
Ek3e-2,0.03000000000000819,58.5121631731099,2.3572323037542904e-08,7.089679392429342e-08,7.825885073763662e-09,-8.963673841294978e-08,2.8508668225969737e-11,-1.0942568083118659e-08
Ek3e-2,0.03000000000000819,58.90486225480862,2.2938183562606363e-08,7.233813225786916e-08,7.434163345595944e-09,-8.80244615273845e-08,3.098572583440957e-11,-8.283151649753798e-09
Ek3e-2,0.03000000000000819,59.29756133650734,2.1623442452476427e-08,6.758562861836795e-08,7.019223133647885e-09,-8.427078570192196e-08,2.906580584529974e-11,-9.694999755751427e-09
Ek3e-2,0.03000000000000819,59.690260418206066,2.177726722596524e-08,6.651705734795757e-08,6.9825232197564055e-09,-8.567527093645296e-08,3.186824765180961e-11,-1.2207558616390785e-08
Ek3e-2,0.03000000000000819,60.082959499904796,2.049653222790378e-08,6.317203744352341e-08,6.43868078408542e-09,-8.16966494401309e-08,2.5024986597004447e-11,-1.211095619911906e-08
Ek3e-2,0.03000000000000819,60.47565858160352,2.0683965545808662e-08,6.325991174074874e-08,6.628353788642686e-09,-8.34574367642778e-08,2.0630061985276044e-11,-1.358980129687166e-08
Ek3e-2,0.03000000000000819,60.86835766330224,1.9348928532635907e-08,6.088387521320248e-08,6.090853172065993e-09,-7.858836160894408e-08,1.391678059968132e-11,-1.162755000427528e-08
Ek3e-2,0.03000000000000819,61.261056745000964,1.891780133955854e-08,6.041549478116528e-08,5.9647590087315904e-09,-7.78874733029284e-08,-1.5281483403866505e-12,-1.150569136469115e-08
Ek3e-2,0.03000000000000819,61.65375582669969,1.8787013979557246e-08,5.972404228080491e-08,5.9386116045712694e-09,-7.841736891795707e-08,6.867901568390854e-12,-1.2761582934149284e-08
Ek3e-2,0.03000000000000819,62.04645490839842,1.7230174345863695e-08,5.74838701940915e-08,5.414690128999175e-09,-7.270949967751183e-08,1.7989357132213232e-11,-9.828928711553363e-09
Ek3e-2,0.03000000000000819,62.43915399009714,1.738320198189953e-08,5.61930020674685e-08,5.456594916963809e-09,-7.399895362531191e-08,2.0655047875836737e-11,-1.2370011688755439e-08
Ek3e-2,0.03000000000000819,62.83185307179586,1.6782644369224174e-08,5.556956600875493e-08,5.220070188120522e-09,-7.219544393577553e-08,4.5719217842626025e-12,-1.141037966068434e-08
Ek3e-2,0.03000000000000819,63.224552153494585,1.7024445164066064e-08,5.6033038732009633e-08,5.387464667539139e-09,-7.425298404410157e-08,-2.879924364583148e-12,-1.2829600720188221e-08
Ek3e-2,0.03000000000000819,63.61725123519331,1.5994949543515167e-08,5.215272813643028e-08,5.0058747849445255e-09,-7.050525008540988e-08,-1.0046185366951038e-12,-1.3345642545498379e-08
Ek3e-2,0.03000000000000819,64.00995031689203,1.5023426525847416e-08,5.0575768501346064e-08,4.620484828203064e-09,-6.706693316715405e-08,3.283576635414161e-12,-1.1873963414240337e-08
Ek3e-2,0.03000000000000819,64.40264939859075,1.5057855841081004e-08,4.998396151698864e-08,4.629491199419303e-09,-6.805685188016996e-08,-4.461941389853287e-12,-1.3438937222372164e-08
Ek3e-2,0.03000000000000819,64.79534848028948,1.4447206584066877e-08,4.8601472617752905e-08,4.43958122393646e-09,-6.596152130453639e-08,-8.032938243512313e-12,-1.2912434524603513e-08
Ek3e-2,0.03000000000000819,65.18804756198821,1.4839196690481836e-08,4.7968048993552354e-08,4.539718027299196e-09,-6.839160597204539e-08,-1.0660436184785872e-11,-1.5873178515009055e-08
Ek3e-2,0.03000000000000819,65.58074664368694,1.3704669846761228e-08,4.4533574222027066e-08,4.158735846374679e-09,-6.382943783746217e-08,-9.488473022918388e-12,-1.5127639296037504e-08
Ek3e-2,0.03000000000000819,65.97344572538566,1.32909580484286e-08,4.4351607406475265e-08,4.089310207777185e-09,-6.267262597035701e-08,-7.744772054321237e-12,-1.422396358405024e-08
Ek3e-2,0.03000000000000819,66.36614480708438,1.3743188420355611e-08,4.6041825393184915e-08,4.146689552517377e-09,-6.55247636987285e-08,-7.000721700461715e-12,-1.532924803132575e-08
Ek3e-2,0.03000000000000819,66.7588438887831,1.3074983967447304e-08,4.309109513642403e-08,3.965479750188265e-09,-6.289285704963964e-08,-9.865985018554053e-13,-1.5835295564525497e-08
Ek3e-2,0.03000000000000819,67.15154297048183,1.2801893359715792e-08,4.11356908599204e-08,3.887573921601756e-09,-6.223208344959747e-08,3.1388949319042906e-12,-1.7211957563007224e-08
Ek3e-2,0.03000000000000819,67.54424205218055,1.2128191023465566e-08,3.904495525182275e-08,3.661128443879515e-09,-5.9887102679241e-08,-4.599535228291614e-12,-1.7176419448310447e-08
