time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
538.2,7.2081956e-08,0.0399392542,0.0400275672,0.2509457351691506,0.2515006221131835
538.3,7.21926625e-08,0.0399392357,0.0400276154,0.2509456189302224,0.25150092496271537
538.4,7.2303587e-08,0.0399392164,0.0400276628,0.25094549766474594,0.2515012227856989
538.5,7.2414747e-08,0.0399391976,0.0400277103,0.25094537954086216,0.251501521237001
538.6,7.25261505e-08,0.0399391787,0.0400277582,0.2509452607886599,0.2515018222015772
538.7,7.2637773e-08,0.0399391601,0.0400278064,0.2509451439214132,0.25150212505110897
538.8,7.2749651e-08,0.0399391415,0.0400278546,0.25094502705416644,0.2515024279006408
538.9,7.28617515e-08,0.0399391236,0.0400279031,0.25094491458514945,0.2515027326351282
539.0,7.29740785e-08,0.0399391056,0.0400279517,0.2509448014878139,0.25150303799793416
539.1,7.30866585e-08,0.0399390877,0.040028,0.25094468901879696,0.25150334147578446
539.2,7.31994685e-08,0.03993907,0.0400280491,0.250944577806417,0.25150364998018304
539.3,7.3312517e-08,0.0399390525,0.0400280979,0.25094446785067415,0.25150395659962604
539.4,7.34257775e-08,0.0399390351,0.040028147,0.25094435852324976,0.2515042651040246
539.5,7.3539287e-08,0.0399390175,0.0400281957,0.25094424793918835,0.25150457109514907
539.6,7.3653024e-08,0.0399390001,0.040028245,0.250944138611764,0.2515048808561847
539.7,7.3767011e-08,0.0399389832,0.0400282947,0.25094403242593233,0.2515051931304945
539.8,7.3881211e-08,0.0399389667,0.0400283449,0.2509439287533748,0.2515055085463969
539.9,7.3995662e-08,0.03993895,0.040028395,0.2509438238241801,0.2515058233339808
540.0,7.4110354e-08,0.0399389336,0.0400284452,0.2509437207799411,0.2515061387498832
540.1,7.4225309e-08,0.0399389174,0.0400284956,0.25094361899233913,0.2515064554224227
540.2,7.43404875e-08,0.0399389013,0.0400285457,0.2509435178330557,0.2515067702100066
540.3,7.44558955e-08,0.0399388852,0.0400285964,0.25094341667377223,0.25150708876750166
