time,L_peak,L_integral,ell_m,lambda_m_2pi_ell_m,cluster_count_mprime_gt0,mean_radius_mprime_gt0,max_radius_mprime_gt0,cluster_count_mprime_gtsigma,mean_radius_mprime_gtsigma,max_radius_mprime_gtsigma
22.099,1.77777778,0.25665002,0.137055294,0.861143811,118.0,0.180444547,5.52936825,302.0,0.155442716,0.636669259
22.197,1.77777778,0.257510485,0.137320434,0.862809732,117.0,0.174294776,5.60441582,308.0,0.152802934,0.635692023
22.302,1.77777778,0.258397242,0.137589628,0.864501129,115.0,0.195864685,4.97954243,312.0,0.151546203,0.63959201
22.4,1.77777778,0.259192275,0.137826754,0.865991037,115.0,0.210956104,3.98427687,316.0,0.151105029,0.638619246
22.498,1.77777778,0.259956073,0.138049839,0.867392722,117.0,0.21122122,3.99113664,313.0,0.150894983,0.640563297
22.603,1.77777778,0.260741464,0.13827288,0.86879413,120.0,0.193912852,4.94144208,303.0,0.154578138,0.644433805
22.701,1.77777778,0.261444567,0.13846616,0.870008542,113.0,0.200740367,4.90241163,306.0,0.152625737,0.647321499
22.799,1.77777778,0.26211966,0.138645582,0.871135883,117.0,0.199740293,4.91305254,299.0,0.155195818,0.646360368
22.897,1.77777778,0.262767858,0.138811942,0.872181154,119.0,0.182652507,5.51811321,297.0,0.155130464,0.649239493
23.002,1.77777778,0.263433824,0.138976644,0.87321601,124.0,0.176517022,5.39471718,300.0,0.153524338,0.659688788
23.1,1.77777778,0.264029989,0.139118618,0.874108056,120.0,0.186173545,4.80092372,297.0,0.156148383,0.660630529
23.198,1.77777778,0.264602876,0.139250145,0.874934462,118.0,0.172471693,4.87481512,298.0,0.155608533,0.668116666
23.303,1.77777778,0.265192332,0.139380473,0.875753342,118.0,0.169874355,4.64386636,296.0,0.157677621,0.66997513
23.401,1.77777778,0.265721133,0.13949304,0.876460622,120.0,0.161924653,4.90367962,292.0,0.159770674,0.677357999
23.499,1.77777778,0.266230463,0.139597364,0.877116104,121.0,0.157136542,5.77810345,289.0,0.160902889,0.677357999
23.597,1.77777778,0.266721204,0.139693656,0.877721127,119.0,0.143110982,6.01790744,292.0,0.158933691,0.681019421
23.702,1.77777778,0.267227203,0.139787977,0.878313766,114.0,0.153243514,5.86365426,294.0,0.157492462,0.680105913
23.8,1.77777778,0.267681699,0.139867747,0.878814972,118.0,0.163421816,5.60563592,295.0,0.158296078,0.68375262
23.898,1.77777778,0.268119633,0.139939456,0.879265533,119.0,0.151593281,5.85665237,293.0,0.158987155,0.68375262
24.003,1.77777778,0.268570979,0.140007137,0.879690785,123.0,0.151418708,5.84272983,291.0,0.159376409,0.690087988
24.101,1.77777778,0.268975913,0.140061533,0.880032569,127.0,0.173130995,5.42069934,295.0,0.158066857,0.690988299
24.199,1.77777778,0.269365367,0.1401073,0.880320129,123.0,0.170632909,5.56042575,301.0,0.155369042,0.690087988
24.297,1.77777778,0.269739592,0.140144402,0.880553246,127.0,0.173405947,5.53554877,308.0,0.152923738,0.693682221
24.402,1.77777778,0.270123923,0.140174641,0.880743243,126.0,0.17116466,5.60663399,302.0,0.154700477,0.700815387
24.5,1.77777778,0.270467488,0.1401942,0.880866136,123.0,0.173996437,5.63947106,305.0,0.154083469,0.701701935
24.598,1.77777778,0.270797585,0.140205712,0.880938467,122.0,0.175321346,5.64619174,301.0,0.156147125,0.705236979
24.703,1.77777778,0.271136649,0.140209597,0.880962877,112.0,0.190655113,5.6530144,297.0,0.15772985,0.708754393
24.801,1.77777778,0.271439544,0.140205893,0.880939608,115.0,0.206447726,4.79768524,292.0,0.159401939,0.712254436
24.899,1.77777778,0.271729337,0.140195726,0.880875728,120.0,0.20744731,4.64319694,300.0,0.156688688,0.713126762
24.997,1.77777778,0.272005903,0.140179733,0.880775239,121.0,0.19819724,4.86409056,302.0,0.155330468,0.729502804
25.102,1.77777778,0.272287243,0.140156867,0.880631565,135.0,0.18893144,4.85935914,309.0,0.153635096,0.73035453
25.2,1.77777778,0.272535435,0.140130863,0.88046818,137.0,0.195032293,4.86153361,312.0,0.152099082,0.731205263
25.298,1.77777778,0.272769265,0.140101035,0.880280763,134.0,0.191978115,4.88996798,315.0,0.150905529,0.73035453
25.403,1.77777778,0.273003304,0.140065597,0.880058098,132.0,0.182124699,5.15776115,311.0,0.152905014,0.73035453
25.501,1.77777778,0.273205778,0.140029963,0.879834209,131.0,0.183060996,5.16041227,319.0,0.151260093,0.733751546
25.599,1.77777778,0.273392217,0.139992444,0.879598467,132.0,0.165550244,5.70991583,327.0,0.149068801,0.739658784
25.697,1.77777778,0.273561896,0.139953481,0.879353659,127.0,0.170665641,5.71513971,325.0,0.149611923,0.744684836
25.802,1.77777778,0.273724116,0.139910477,0.879083456,124.0,0.171358385,5.71677119,314.0,0.152926423,0.746352665
25.9,1.77777778,0.273856164,0.139869355,0.878825078,128.0,0.168064763,5.71448698,317.0,0.151683379,0.749677192
25.998,1.77777778,0.27396833,0.139827384,0.878561364,132.0,0.168200499,5.70523204,308.0,0.154859285,0.748847444
26.103,1.77777778,0.274064983,0.13978155,0.87827338,137.0,0.172178394,5.56757685,311.0,0.15376723,0.748016776
26.201,1.77777778,0.274131773,0.139738033,0.877999953,138.0,0.17287411,5.56344374,304.0,0.155010084,0.749677192
26.299,1.77777778,0.274174455,0.13969387,0.87772247,144.0,0.1669968,5.56422591,307.0,0.153834857,0.752160945
26.397,1.77777778,0.274191509,0.139649127,0.877441344,147.0,0.170297315,5.4877226,306.0,0.154515568,0.753812233
26.502,1.77777778,0.274179594,0.139600623,0.877136583,146.0,0.175142149,5.50356022,307.0,0.154470935,0.755459912
26.6,1.77777778,0.274138838,0.139554907,0.876849344,144.0,0.175251078,5.50830263,308.0,0.154903675,0.754636522
26.698,1.77777778,0.274068131,0.139508854,0.876559981,134.0,0.193885828,5.12862956,309.0,0.154433866,0.753812233
26.803,1.77777778,0.273957471,0.139459237,0.876248231,137.0,0.188033225,5.14798842,308.0,0.154052625,0.755459912
26.901,1.77777778,0.273820138,0.139412752,0.875956157,135.0,0.190441474,5.09677063,321.0,0.150036304,0.757104005
26.999,1.77777778,0.273648604,0.139366155,0.875663378,135.0,0.165788181,5.60186385,317.0,0.150035385,0.760381527
27.097,1.77777778,0.2734417,0.1393195,0.875370232,128.0,0.165447461,5.65268446,315.0,0.150961398,0.757104005
27.202,1.77777778,0.273179632,0.139269528,0.875056251,119.0,0.170227755,5.65708207,319.0,0.149537701,0.758744536
27.3,1.77777778,0.272896495,0.13922301,0.874763969,121.0,0.183161931,5.36536582,315.0,0.150858027,0.755459912
27.398,1.77777778,0.272575569,0.13917674,0.874473245,119.0,0.191873239,5.41943761,323.0,0.149170061,0.742176065
27.503,1.77777778,0.272189449,0.139127608,0.874164543,126.0,0.187258418,5.40484898,322.0,0.150232206,0.743013263
27.601,1.77777778,0.271789603,0.139082345,0.873880149,125.0,0.18895008,5.40795379,327.0,0.14875753,0.746352665
27.699,1.77777778,0.271351956,0.139037862,0.87360065,122.0,0.195341485,5.40254796,327.0,0.148800724,0.744684836
27.797,1.77777778,0.270877141,0.138994407,0.873327613,116.0,0.190165159,5.45944075,326.0,0.149864325,0.743013263
27.902,1.77777778,0.270328286,0.138949338,0.873044437,118.0,0.190000189,5.45864356,325.0,0.150136959,0.743013263
28.0,1.77777778,0.269780007,0.138909054,0.872791325,131.0,0.187878071,5.40036109,330.0,0.148902861,0.742176065
28.098,1.77777778,0.269198718,0.138870918,0.872551713,126.0,0.192573788,5.40381364,327.0,0.14973362,0.741337921
28.203,1.77777778,0.268541666,0.138832974,0.872313305,124.0,0.199222069,5.3380663,317.0,0.153439918,0.648281206
28.301,1.77777778,0.267899097,0.138800824,0.872111298,125.0,0.183846323,5.67595296,315.0,0.154197258,0.632751257
28.399,1.77777778,0.267231098,0.13877239,0.871932639,123.0,0.18865097,5.6650989,314.0,0.15464016,0.63176796
28.497,1.77777778,0.266540366,0.138748256,0.871781006,120.0,0.185725475,4.65923659,314.0,0.154524896,0.633733029
28.602,1.77777778,0.265778777,0.138727862,0.871652865,113.0,0.187684444,5.83112009,319.0,0.152756061,0.613799309
28.7,1.77777778,0.265051756,0.13871458,0.871569408,117.0,0.192864334,5.5743842,322.0,0.151562731,0.613799309
28.798,1.77777778,0.264313141,0.13870748,0.871524802,118.0,0.204184586,5.42173145,320.0,0.151985042,0.614811345
28.903,1.45454545,0.263513723,0.138707424,0.871524446,121.0,0.2000727,5.42505581,324.0,0.152392339,0.618842938
29.001,1.45454545,0.262764864,0.138715049,0.871572357,124.0,0.207916251,5.28751396,325.0,0.152273991,0.617837506
29.099,1.45454545,0.262018221,0.138730688,0.871670622,120.0,0.202114578,5.56657178,325.0,0.151886521,0.617837506
29.197,1.45454545,0.261278745,0.138754917,0.871822855,122.0,0.192485245,5.56087296,315.0,0.155344518,0.617837506
29.302,1.45454545,0.260500227,0.138791032,0.87204977,120.0,0.182902931,5.87329469,307.0,0.158113445,0.615821718
29.4,1.45454545,0.259791941,0.138834748,0.872324448,123.0,0.21271434,4.27977754,308.0,0.157551705,0.615821718
29.498,1.45454545,0.259101541,0.138888568,0.872662611,122.0,0.222462823,4.23670785,305.0,0.158979125,0.615821718
29.603,1.45454545,0.258382735,0.138957839,0.873097854,121.0,0.204001684,5.60252969,303.0,0.159089779,0.617837506
29.701,1.45454545,0.257734813,0.139033608,0.873573924,122.0,0.20183672,5.60297354,300.0,0.160600262,0.646360368
29.799,1.45454545,0.257112157,0.139120305,0.874118657,116.0,0.208370485,5.60829703,306.0,0.160192796,0.618842938
29.897,1.45454545,0.256517518,0.139218042,0.874732758,118.0,0.224205736,4.07346857,302.0,0.161820552,0.617837506
30.002,1.45454545,0.255914279,0.139335043,0.875467896,112.0,0.232362947,4.06735913,299.0,0.162767765,0.618842938
30.1,1.45454545,0.255385121,0.139455638,0.876225614,115.0,0.244597972,4.04098328,300.0,0.162842849,0.617837506
30.198,1.45454545,0.254890483,0.139587071,0.877051436,117.0,0.21467734,5.50638357,302.0,0.162125713,0.617837506
30.303,1.45454545,0.254400446,0.139739648,0.878010105,106.0,0.246620836,4.88475255,295.0,0.165197544,0.615821718
30.401,1.45454545,0.253981375,0.139892713,0.878971837,109.0,0.23524881,4.88767896,297.0,0.163426979,0.616830435
30.499,1.45454545,0.253596282,0.14005574,0.879996169,113.0,0.215059384,5.4902144,296.0,0.162847088,0.706997874
30.597,1.45454545,0.253243945,0.140228403,0.881081042,110.0,0.222371958,4.7210072,303.0,0.159951106,0.709631022
30.702,1.45454545,0.252903114,0.140423722,0.882308264,121.0,0.218188949,4.68266202,300.0,0.160713171,0.707876678
30.8,1.45454545,0.252619349,0.140615309,0.883512045,116.0,0.21625799,4.68372403,293.0,0.163894308,0.62184948
30.898,1.45454545,0.25236868,0.140815534,0.884770092,119.0,0.233171833,3.53375806,287.0,0.166593363,0.620848917
31.003,1.45454545,0.25213659,0.14103927,0.886175871,120.0,0.221764878,4.60946688,286.0,0.167174084,0.618842938
31.101,1.45454545,0.251953647,0.141256329,0.887539692,113.0,0.246185013,3.5967086,286.0,0.168085776,0.618842938
31.199,1.45454545,0.251802724,0.141480981,0.888951224,114.0,0.241025715,3.59480672,287.0,0.168074327,0.618842938
31.297,1.45454545,0.251683229,0.141712854,0.890408123,108.0,0.23720277,4.0597094,281.0,0.171056144,0.617837506
31.402,1.45454545,0.251589284,0.141968848,0.89201658,106.0,0.242971892,4.05296569,281.0,0.171629857,0.616830435
31.5,1.45454545,0.251532586,0.142214377,0.893559286,103.0,0.228581706,4.97242085,282.0,0.170215818,0.719203424
31.598,1.45454545,0.25150492,0.142465816,0.895139121,96.0,0.238354441,4.97954243,277.0,0.171855901,0.746352665
31.703,1.45454545,0.25150644,0.142741228,0.896869587,96.0,0.241876042,4.9609048,273.0,0.17363169,0.75133394
31.801,1.45454545,0.251535898,0.143003362,0.898516622,92.0,0.259991482,4.87609028,280.0,0.170304671,0.752160945
31.899,1.45454545,0.251591375,0.143269874,0.900191169,91.0,0.26077256,4.87711017,281.0,0.170645169,0.756282405
31.997,1.45454545,0.251671809,0.14354024,0.901889924,88.0,0.265536722,4.86754032,276.0,0.172866141,0.756282405
32.102,1.45454545,0.251784452,0.143833597,0.903733143,87.0,0.285394714,4.3960086,273.0,0.173375188,0.772548404
32.2,1.45454545,0.251913133,0.14411029,0.905471655,84.0,0.287397336,4.45766119,275.0,0.17220689,0.77656167
32.298,1.45454545,0.252063439,0.144389272,0.907224554,86.0,0.280708145,4.45919507,270.0,0.173947821,0.780554301
32.403,1.45454545,0.252247268,0.144690191,0.909115279,79.0,0.288358876,4.60163751,266.0,0.175920724,0.781350379
32.501,1.45454545,0.252439,0.144972447,0.910888748,76.0,0.295623655,4.66630321,267.0,0.175647771,0.783733761
32.599,1.45454545,0.252649149,0.145255614,0.912667942,73.0,0.31432743,4.67442327,271.0,0.173923529,0.785318664
32.697,1.45454545,0.252876642,0.145539283,0.914450285,69.0,0.313535291,4.69313883,270.0,0.173850172,0.788478913
32.802,1.45454545,0.253138402,0.145843333,0.916360688,64.0,0.330703272,4.69737595,273.0,0.172813201,0.789266998
32.9,1.45454545,0.253398619,0.146126854,0.918142105,66.0,0.322171356,4.69552268,266.0,0.176446262,0.78769004
32.998,1.45454545,0.253673353,0.146409813,0.919919986,64.0,0.330374865,4.66696932,259.0,0.179206935,0.784526613
33.103,1.45454545,0.253982917,0.146712069,0.921819114,65.0,0.323364734,4.69512545,261.0,0.178328906,0.782145647
33.201,1.45454545,0.25428522,0.1469931,0.923584887,63.0,0.34636383,4.69737595,265.0,0.175756446,0.786109918
33.299,1.45454545,0.254599677,0.147272923,0.925343067,62.0,0.331871328,4.72048042,264.0,0.176326484,0.804093873
33.397,1.45454545,0.254925561,0.147551399,0.927092781,68.0,0.310497552,4.71771386,263.0,0.176794781,0.802546049
33.502,1.45454545,0.255286596,0.147848134,0.928957222,69.0,0.306450461,4.71784564,259.0,0.178808058,0.790840812
33.6,1.45454545,0.255633907,0.14812345,0.930687082,70.0,0.301197448,5.19128193,259.0,0.179860749,0.690087988
33.698,1.45454545,0.255990509,0.148397084,0.932406377,70.0,0.300522495,5.18852676,258.0,0.180945827,0.691887438
33.803,1.45454545,0.256382143,0.148688292,0.934236091,75.0,0.283853843,5.2396782,255.0,0.18211796,0.691887438
33.901,1.45454545,0.256755906,0.14895815,0.935931662,77.0,0.284967689,5.24205071,244.0,0.188748907,0.690988299
33.999,1.45454545,0.257136982,0.149226046,0.937614902,77.0,0.285939343,5.24264367,247.0,0.186258104,0.691887438
34.097,1.45454545,0.257524759,0.149491882,0.939285195,73.0,0.271982126,5.68787943,246.0,0.186960278,0.693682221
34.202,1.45454545,0.257946993,0.149774293,0.94105964,72.0,0.27482125,5.68951873,241.0,0.189833631,0.693682221
34.3,1.45454545,0.258346763,0.150035492,0.942700798,69.0,0.285521329,5.689628,242.0,0.189542314,0.691887438
34.398,1.45454545,0.258751429,0.150294236,0.944326537,63.0,0.307370917,5.69028357,240.0,0.190482079,0.688283833
34.503,1.45454545,0.259189782,0.150568548,0.946050088,61.0,0.309716519,5.6915945,236.0,0.192917432,0.688283833
34.601,1.45454545,0.259602776,0.150821652,0.94764039,70.0,0.277804912,5.68864449,238.0,0.190462619,0.684661262
34.699,1.45454545,0.260018927,0.151071727,0.949211658,75.0,0.264666429,5.68175519,233.0,0.192978887,0.679191177
34.797,1.45454545,0.260437681,0.151318557,0.950762534,78.0,0.258133579,5.67255645,231.0,0.19456173,0.680105913
34.902,1.45454545,0.260888619,0.151579166,0.952399991,77.0,0.266772896,5.66926756,232.0,0.193487112,0.677357999
35.0,1.45454545,0.26131105,0.151818581,0.953904277,80.0,0.260242921,5.65895002,227.0,0.196743154,0.676439547
35.098,1.45454545,0.261734455,0.1520541,0.95538409,80.0,0.260622511,5.65730186,225.0,0.198517458,0.675519847
35.203,1.45454545,0.262188695,0.15230191,0.956941121,77.0,0.260681384,5.68569296,224.0,0.199053224,0.671828454
35.301,1.45454545,0.262612762,0.152528786,0.958366626,77.0,0.261436016,5.68164577,221.0,0.199486593,0.670902432
35.399,1.45454545,0.263036473,0.152751238,0.959764332,73.0,0.273499815,5.68175519,218.0,0.202084259,0.670902432
35.497,1.45454545,0.263459393,0.152969112,0.961133277,75.0,0.263343595,5.69487049,219.0,0.201441697,0.666253018
35.602,1.45454545,0.263911173,0.153197304,0.962567049,72.0,0.271269825,5.69345112,219.0,0.201140887,0.664384142
35.7,1.45454545,0.264331164,0.153405241,0.963873557,70.0,0.280906921,5.69497965,220.0,0.20106056,0.605642145
35.798,1.45454545,0.264749171,0.15360818,0.965148661,68.0,0.284102978,5.71143995,220.0,0.200767246,0.606667789
35.903,1.45454545,0.265194458,0.153819939,0.966479182,67.0,0.273081292,5.74237884,224.0,0.197127224,0.602554739
36.001,1.45454545,0.265607335,0.154012179,0.967687058,66.0,0.297553959,5.22494462,227.0,0.19489647,0.599451433
36.099,1.45454545,0.266017306,0.154199119,0.968861638,65.0,0.300049742,5.19559144,223.0,0.19743127,0.599451433
36.197,1.45454545,0.266424133,0.154380699,0.970002537,66.0,0.28662966,5.24371082,224.0,0.19630215,0.597373605
36.302,1.45454545,0.266856293,0.154569257,0.971187284,65.0,0.280095369,5.30007995,222.0,0.197661139,0.594243241
36.4,1.45454545,0.267255974,0.154739642,0.972257843,63.0,0.294063343,5.16607148,217.0,0.200925217,0.593196116
36.498,1.45454545,0.26765196,0.154904636,0.973294533,68.0,0.287900766,5.16486791,218.0,0.200471138,0.5910963
36.603,1.77777778,0.268071988,0.155075492,0.974368054,66.0,0.292270881,5.15691732,214.0,0.202841765,0.587932515
36.701,1.77777778,0.26845995,0.155229516,0.975335815,67.0,0.29738346,5.00184076,216.0,0.200681068,0.587932515
36.799,1.77777778,0.268843911,0.155378399,0.976271275,67.0,0.300715035,5.00271075,215.0,0.201585973,0.587932515
36.897,1.77777778,0.269223812,0.155522278,0.97717529,68.0,0.328373403,4.62145511,215.0,0.201540975,0.585813832
37.002,1.77777778,0.2696263,0.155671057,0.978110096,61.0,0.317527172,5.540376,212.0,0.203475679,0.587932515
37.1,1.77777778,0.269997677,0.15580508,0.97895219,57.0,0.330568303,5.56210261,214.0,0.201513751,0.585813832
37.198,1.77777778,0.270364901,0.155934617,0.979766093,57.0,0.307887262,5.7499524,211.0,0.203194992,0.577261346
37.303,1.77777778,0.270753728,0.156068632,0.980608135,59.0,0.301201199,5.746816,213.0,0.201481998,0.578337324
37.401,1.77777778,0.271112299,0.156189444,0.98136722,58.0,0.305459628,5.58474666,220.0,0.197242837,0.578337324
37.499,1.77777778,0.271466672,0.156306309,0.982101506,59.0,0.289919186,5.64509054,221.0,0.196522955,0.578337324
37.597,1.77777778,0.271816838,0.156419393,0.98281203,57.0,0.288169173,5.68613032,223.0,0.195833858,0.577261346
37.702,1.77777778,0.272187346,0.156536539,0.983548084,58.0,0.28871469,5.68886306,223.0,0.195693098,0.577261346
37.8,1.77777778,0.272528802,0.156642298,0.984212583,59.0,0.291753101,5.69312353,222.0,0.196061421,0.578337324
37.898,1.77777778,0.272866074,0.156744761,0.98485638,61.0,0.283163628,5.6915945,223.0,0.195292884,0.578337324
38.003,1.77777778,0.273222822,0.156851062,0.985524286,67.0,0.264624851,5.68777012,224.0,0.19379147,0.577261346
38.101,1.77777778,0.273551515,0.156947184,0.986128243,64.0,0.271880596,5.68984653,224.0,0.193343923,0.579411303
38.199,1.77777778,0.273876122,0.157040469,0.98671437,68.0,0.256982947,5.70119873,217.0,0.197371184,0.579411303
38.297,1.77777778,0.274196686,0.157131052,0.987283516,67.0,0.259156028,5.70108968,215.0,0.199319301,0.581553311
38.402,1.77777778,0.274535708,0.157225247,0.987875362,72.0,0.268855065,5.6407938,216.0,0.199277172,0.581553311
38.5,1.77777778,0.274848031,0.157310615,0.988411742,72.0,0.294447136,5.43856152,221.0,0.197083266,0.581553311
38.598,1.77777778,0.275156438,0.157393622,0.988933292,73.0,0.292852913,5.4378756,215.0,0.199805486,0.581553311
38.703,1.77777778,0.275482566,0.157480031,0.989476217,79.0,0.297755917,5.17436846,214.0,0.200759804,0.581553311
38.801,1.77777778,0.275782961,0.15755839,0.989968561,77.0,0.300988706,5.17532957,215.0,0.200576817,0.581553311
38.899,1.77777778,0.276079518,0.157634589,0.990447331,74.0,0.300385724,5.27208865,217.0,0.198527664,0.581553311
38.997,1.77777778,0.276372246,0.157708662,0.990912748,84.0,0.281799933,5.19128193,212.0,0.202954369,0.579411303
39.102,1.77777778,0.27668163,0.157785695,0.991396762,75.0,0.307465993,5.21100458,210.0,0.203587021,0.577261346
39.2,1.77777778,0.276966407,0.157855433,0.991834939,77.0,0.298711258,5.21863452,207.0,0.205449218,0.577261346
39.298,1.77777778,0.277247321,0.157923097,0.992260085,75.0,0.295234967,5.29550327,206.0,0.205566365,0.577261346
39.403,1.77777778,0.277543984,0.157993305,0.992701212,74.0,0.279332364,5.49327096,204.0,0.207735933,0.579411303
39.501,1.77777778,0.277816806,0.15805671,0.993099597,71.0,0.28732351,5.49847453,205.0,0.207466607,0.582621363
39.599,1.77777778,0.278085669,0.158118088,0.993485245,73.0,0.281760254,5.499379,207.0,0.205832822,0.583687459
39.697,1.77777778,0.278350535,0.158177467,0.993858338,77.0,0.270625243,5.49802224,208.0,0.204020582,0.63176796
39.802,1.77777778,0.278629838,0.158238912,0.994244406,78.0,0.277475125,5.44564433,212.0,0.199837573,0.77975741
39.9,1.77777778,0.278886294,0.158294272,0.994592244,75.0,0.296302,5.39759746,207.0,0.203831615,0.769322718
39.998,1.77777778,0.279138621,0.158347755,0.99492829,74.0,0.296991293,5.39702153,206.0,0.205122346,0.774958857
40.103,1.77777778,0.279404335,0.158403024,0.995275554,70.0,0.307749386,5.43227066,201.0,0.207394096,0.77656167
