time,A_m,sqrt_A_m
573.3,0.00457990978,0.0676750307
573.4,0.00458178706,0.0676888991
573.5,0.00458364958,0.0677026556
573.6,0.00458549739,0.0677163007
573.7,0.00458733058,0.0677298352
573.8,0.00458914924,0.0677432597
573.9,0.00459095342,0.0677565747
574.0,0.00459274306,0.0677697799
574.1,0.00459451809,0.0677828746
574.2,0.00459627841,0.0677958584
574.3,0.00459802395,0.0678087306
574.4,0.00459975466,0.0678214911
574.5,0.00460147054,0.0678341399
574.6,0.00460317157,0.0678466769
574.7,0.0046048577,0.0678591018
574.8,0.00460652887,0.0678714142
574.9,0.00460818494,0.0678836132
575.0,0.00460982576,0.0678956976
575.1,0.00461145111,0.067907666
575.2,0.00461306072,0.0679195165
575.3,0.00461465429,0.0679312468
575.4,0.00461623144,0.0679428542
575.5,0.00461779173,0.0679543356
575.6,0.00461933466,0.0679656874
575.7,0.00462085966,0.0679769054
575.8,0.00462236614,0.0679879853
575.9,0.00462385347,0.0679989225
576.0,0.00462532104,0.0680097128
576.1,0.00462676831,0.0680203522
576.2,0.00462819484,0.0680308374
576.3,0.00462960025,0.0680411659
576.4,0.00463098419,0.068051335
576.5,0.00463234625,0.0680613418
576.6,0.00463368596,0.068071183
576.7,0.00463500292,0.0680808558
576.8,0.00463629693,0.0680903586
576.9,0.00463756798,0.0680996915
577.0,0.00463881602,0.0681088542
577.1,0.00464004085,0.0681178453
577.2,0.00464124209,0.0681266621
577.3,0.00464241932,0.0681353016
577.4,0.00464357216,0.068143761
577.5,0.00464470026,0.0681520378
577.6,0.00464580331,0.0681601299
577.7,0.00464688103,0.0681680352
577.8,0.00464793317,0.0681757521
577.9,0.00464895955,0.0681832791
578.0,0.00464996,0.0681906152
578.1,0.00465093441,0.0681977596
578.2,0.00465188271,0.0682047118
578.3,0.00465280486,0.0682114716
578.4,0.00465370083,0.0682180389
578.5,0.00465457062,0.0682244136
578.6,0.00465541422,0.0682305959
578.7,0.00465623164,0.0682365858
578.8,0.0046570229,0.0682423835
578.9,0.004657788,0.068247989
579.0,0.00465852694,0.0682534024
579.1,0.00465923974,0.0682586239
579.2,0.00465992639,0.0682636535
579.3,0.00466058691,0.0682684913
579.4,0.00466122133,0.0682731377
579.5,0.00466182973,0.0682775932
579.6,0.0046624122,0.0682818585
579.7,0.00466296891,0.0682859349
579.8,0.00466350011,0.0682898244
579.9,0.00466400612,0.0682935292
580.0,0.00466448737,0.0682970525
580.1,0.00466494438,0.0683003981
580.2,0.00466537777,0.0683035707
580.3,0.00466578824,0.0683065754
580.4,0.00466617654,0.0683094176
580.5,0.00466654344,0.0683121032
580.6,0.00466688969,0.0683146374
580.7,0.00466721597,0.0683170255
580.8,0.00466752283,0.0683192713
580.9,0.00466781069,0.068321378
581.0,0.00466807975,0.068323347
581.1,0.00466833003,0.0683251786
581.2,0.00466856134,0.0683268713
581.3,0.00466877329,0.0683284223
581.4,0.00466896528,0.0683298271
581.5,0.00466913653,0.0683310803
581.6,0.00466928618,0.0683321753
581.7,0.00466941327,0.0683331052
581.8,0.00466951687,0.0683338633
581.9,0.00466959605,0.0683344426
582.0,0.00466965,0.0683348374
582.1,0.00466967806,0.0683350427
582.2,0.00466967985,0.0683350558
582.3,0.0046696552,0.0683348754
582.4,0.00466960418,0.0683345021
582.5,0.00466952703,0.0683339376
582.6,0.00466942411,0.0683331846
582.7,0.00466929589,0.0683322464
582.8,0.00466914288,0.0683311267
582.9,0.00466896559,0.0683298294
583.0,0.00466876451,0.068328358
583.1,0.00466854012,0.068326716
583.2,0.00466829285,0.0683249065
583.3,0.00466802317,0.0683229329
583.4,0.00466773154,0.0683207988
583.5,0.00466741849,0.0683185077
583.6,0.00466708451,0.0683160633
583.7,0.00466673003,0.0683134688
583.8,0.00466635536,0.0683107266
583.9,0.00466596074,0.0683078381
584.0,0.00466554626,0.0683048041
584.1,0.00466511197,0.0683016249
584.2,0.0046646578,0.0682983001
584.3,0.00466418368,0.0682948291
584.4,0.00466368948,0.0682912109
584.5,0.00466317507,0.0682874444
584.6,0.00466264032,0.0682835289
584.7,0.00466208517,0.0682794637
584.8,0.00466150965,0.0682752492
584.9,0.00466091388,0.068270886
585.0,0.00466029799,0.0682663753
585.1,0.00465966207,0.0682617174
585.2,0.00465900613,0.0682569127
585.3,0.00465833017,0.0682519609
585.4,0.00465763427,0.0682468627
585.5,0.00465691857,0.068241619
585.6,0.00465618324,0.0682362312
585.7,0.00465542845,0.0682307002
585.8,0.00465465433,0.0682250271
585.9,0.00465386098,0.0682192127
586.0,0.00465304858,0.0682132581
586.1,0.00465221733,0.0682071648
586.2,0.00465136747,0.0682009346
586.3,0.00465049929,0.0681945693
586.4,0.00464961302,0.0681880709
586.5,0.0046487089,0.068181441
586.6,0.00464778716,0.0681746812
586.7,0.00464684806,0.0681677934
586.8,0.00464589194,0.0681607801
586.9,0.00464491924,0.0681536444
587.0,0.00464393053,0.0681463904
587.1,0.0046429265,0.0681390233
587.2,0.00464190791,0.0681315486
587.3,0.00464087557,0.0681239721
587.4,0.00463983026,0.0681162995
587.5,0.00463877266,0.0681085358
587.6,0.00463770336,0.0681006855
587.7,0.00463662286,0.0680927519
587.8,0.0046355316,0.0680847384
587.9,0.00463442995,0.0680766476
588.0,0.00463331829,0.0680684824
588.1,0.004632197,0.0680602454
588.2,0.00463106647,0.0680519395
588.3,0.0046299271,0.0680435677
588.4,0.00462877931,0.0680351329
588.5,0.00462762352,0.0680266383
588.6,0.00462646022,0.0680180875
588.7,0.0046252899,0.0680094839
588.8,0.00462411311,0.0680008317
588.9,0.00462293045,0.0679921352
589.0,0.00462174258,0.0679833993
589.1,0.00462055026,0.0679746295
589.2,0.00461935428,0.0679658317
589.3,0.00461815552,0.0679570123
589.4,0.0046169548,0.0679481773
589.5,0.0046157529,0.0679393325
589.6,0.00461455044,0.0679304824
589.7,0.00461334791,0.0679216306
589.8,0.00461214567,0.0679127798
589.9,0.00461094392,0.0679039316
590.0,0.00460974278,0.0678950866
590.1,0.00460854222,0.0678862447
590.2,0.00460734213,0.0678774052
590.3,0.0046061423,0.0678685664
590.4,0.00460494248,0.0678597265
590.5,0.00460374242,0.0678508837
590.6,0.00460254192,0.0678420365
590.7,0.00460134088,0.0678331842
590.8,0.00460013936,0.0678243272
590.9,0.00459893763,0.0678154675
591.0,0.00459773627,0.0678066094
591.1,0.00459653595,0.0677977577
591.2,0.0045953373,0.0677889173
591.3,0.00459414089,0.0677800922
591.4,0.0045929472,0.067771286
591.5,0.00459175662,0.0677625016
591.6,0.00459056944,0.0677537411
591.7,0.00458938584,0.067745006
591.8,0.0045882061,0.0677362982
591.9,0.00458703066,0.0677276211
592.0,0.00458585992,0.0677189776
592.1,0.00458469393,0.0677103679
592.2,0.00458353222,0.0677017889
592.3,0.00458237397,0.0676932343
592.4,0.00458121813,0.0676846965
592.5,0.00458006361,0.0676761673
592.6,0.00457890913,0.0676676372
592.7,0.00457775307,0.0676590945
592.8,0.0045765936,0.0676505255
592.9,0.00457542877,0.0676419158
593.0,0.00457425651,0.0676332501
593.1,0.00457307463,0.0676245121
593.2,0.00457188111,0.0676156869
593.3,0.00457067453,0.0676067639
593.4,0.00456945409,0.0675977373
593.5,0.00456821946,0.0675886045
593.6,0.00456697064,0.0675793655
593.7,0.004565708,0.0675700229
593.8,0.00456443224,0.067560582
593.9,0.00456314421,0.0675510489
594.0,0.00456184466,0.0675414292
594.1,0.00456053411,0.0675317267
594.2,0.00455921306,0.067521945
594.3,0.00455788227,0.0675120898
594.4,0.00455654273,0.0675021683
594.5,0.00455519531,0.067492187
594.6,0.0045538406,0.0674821502
594.7,0.00455247882,0.0674720596
594.8,0.00455110992,0.0674619146
594.9,0.00454973358,0.0674517129
595.0,0.00454834936,0.0674414513
595.1,0.00454695674,0.0674311259
595.2,0.00454555524,0.067420733
595.3,0.00454414463,0.067410271
595.4,0.00454272505,0.0673997408
595.5,0.00454129693,0.0673891455
595.6,0.0045398609,0.0673784899
595.7,0.00453841779,0.0673677801
595.8,0.00453696868,0.067357024
595.9,0.0045355148,0.0673462308
596.0,0.00453405751,0.0673354106
596.1,0.00453259833,0.0673245745
596.2,0.0045311389,0.0673137349
596.3,0.00452968101,0.0673029049
596.4,0.00452822636,0.0672920973
596.5,0.0045267765,0.0672813236
596.6,0.00452533278,0.0672705937
596.7,0.00452389638,0.0672599166
596.8,0.00452246835,0.0672493
596.9,0.00452104953,0.0672387502
597.0,0.00451964052,0.0672282718
597.1,0.00451824172,0.0672178676
597.2,0.00451685346,0.0672075402
597.3,0.00451547597,0.0671972914
597.4,0.00451410912,0.0671871202
597.5,0.00451275235,0.0671770225
597.6,0.00451140484,0.0671669922
597.7,0.00451006579,0.0671570234
597.8,0.00450873437,0.0671471099
597.9,0.00450740941,0.0671372431
598.0,0.0045060894,0.0671274117
598.1,0.00450477281,0.0671176044
598.2,0.00450345854,0.0671078128
598.3,0.00450214599,0.0670980327
598.4,0.00450083475,0.0670882609
598.5,0.00449952429,0.0670784935
598.6,0.004498214,0.067068726
598.7,0.00449690332,0.0670589541
598.8,0.00449559183,0.0670491747
598.9,0.00449427921,0.0670393855
599.0,0.00449296527,0.067029585
599.1,0.00449164981,0.0670197718
599.2,0.00449033263,0.0670099442
599.3,0.00448901352,0.0670001009
599.4,0.00448769229,0.0669902403
599.5,0.00448636882,0.0669803615
599.6,0.00448504308,0.0669704643
599.7,0.00448371508,0.0669605487
599.8,0.00448238477,0.0669506144
599.9,0.00448105205,0.0669406606
600.0,0.00447971662,0.0669306852
600.1,0.00447837809,0.0669206851
600.2,0.004477036,0.0669106569
600.3,0.00447568997,0.0669005977
600.4,0.00447433973,0.0668905055
600.5,0.00447298513,0.0668803793
600.6,0.00447162604,0.0668702179
600.7,0.00447026228,0.06686002
600.8,0.00446889356,0.0668497835
600.9,0.00446751954,0.0668395058
601.0,0.00446613979,0.0668291837
601.1,0.00446475384,0.0668188135
601.2,0.00446336121,0.0668083918
601.3,0.00446196144,0.066797915
601.4,0.00446055414,0.0667873801
601.5,0.00445913898,0.0667767847
601.6,0.00445771573,0.0667661271
601.7,0.00445628419,0.0667554057
601.8,0.00445484421,0.0667446193
601.9,0.00445339565,0.0667337669
602.0,0.00445193841,0.0667228478
602.1,0.00445047241,0.0667118611
602.2,0.00444899756,0.0667008063
602.3,0.00444751383,0.0666896831
602.4,0.00444602117,0.066678491
602.5,0.00444451957,0.0666672301
602.6,0.00444300906,0.0666559004
602.7,0.00444148969,0.0666445023
602.8,0.0044399616,0.0666330368
602.9,0.00443842494,0.0666215051
603.0,0.00443687996,0.0666099089
603.1,0.00443532696,0.0665982504
603.2,0.00443376631,0.0665865325
603.3,0.00443219846,0.0665747584
603.4,0.00443062391,0.066562932
603.5,0.0044290432,0.0665510571
603.6,0.00442745685,0.0665391377
603.7,0.00442586537,0.0665271777
603.8,0.00442426927,0.0665151808
603.9,0.00442266905,0.0665031507
604.0,0.00442106519,0.0664910911
604.1,0.00441945814,0.0664790053
604.2,0.00441784827,0.0664668961
604.3,0.00441623587,0.0664547656
604.4,0.00441462114,0.0664426154
604.5,0.00441300423,0.0664304465
604.6,0.00441138522,0.0664182597
604.7,0.0044097642,0.0664060554
604.8,0.00440814124,0.0663938343
604.9,0.00440651641,0.066381597
605.0,0.00440488979,0.0663693438
605.1,0.00440326143,0.0663570752
605.2,0.00440163132,0.0663447912
605.3,0.00439999945,0.0663324917
605.4,0.00439836572,0.0663201758
605.5,0.00439672995,0.0663078423
605.6,0.00439509187,0.0662954891
605.7,0.00439345108,0.0662831131
605.8,0.00439180702,0.0662707101
605.9,0.00439015903,0.0662582752
606.0,0.00438850643,0.0662458031
606.1,0.00438684856,0.0662332889
606.2,0.00438518494,0.0662207289
606.3,0.00438351529,0.066208121
606.4,0.00438183961,0.0661954652
606.5,0.0043801582,0.0661827636
606.6,0.00437847151,0.0661700198
606.7,0.00437678007,0.0661572375
606.8,0.00437508439,0.0661444207
606.9,0.00437338495,0.066131573
607.0,0.00437168227,0.0661186983
607.1,0.00436997687,0.0661058006
607.2,0.00436826927,0.0660928837
607.3,0.00436655995,0.0660799512
607.4,0.00436484935,0.0660670065
607.5,0.00436313785,0.0660540525
607.6,0.00436142578,0.0660410916
607.7,0.00435971343,0.066028126
607.8,0.00435800104,0.0660151577
607.9,0.00435628884,0.0660021881
608.0,0.00435457699,0.0659892188
608.1,0.00435286565,0.0659762507
608.2,0.00435115494,0.0659632848
608.3,0.00434944492,0.0659503216
608.4,0.00434773564,0.0659373615
608.5,0.00434602709,0.0659244043
608.6,0.00434431921,0.0659114497
608.7,0.0043426119,0.065898497
608.8,0.00434090503,0.0658855449
608.9,0.00433919842,0.0658725923
609.0,0.00433749186,0.0658596376
609.1,0.00433578515,0.0658466791
609.2,0.00433407808,0.0658337154
609.3,0.00433237046,0.0658207449
609.4,0.00433066213,0.0658077665
609.5,0.00432895296,0.0657947791
609.6,0.00432724281,0.0657817818
609.7,0.00432553154,0.0657687733
609.8,0.00432381897,0.0657557524
609.9,0.00432210485,0.0657427171
610.0,0.00432038883,0.0657296648
610.1,0.00431867049,0.0657165922
610.2,0.00431694937,0.0657034959
610.3,0.00431522511,0.065690373
610.4,0.0043134974,0.0656772213
610.5,0.00431176601,0.0656640389
610.6,0.00431003068,0.0656508239
610.7,0.0043082913,0.0656375753
610.8,0.00430654796,0.065624294
610.9,0.00430480087,0.0656109813
611.0,0.00430305025,0.065597639
611.1,0.00430129649,0.0655842701
611.2,0.00429954032,0.0655708801
611.3,0.00429778266,0.065557476
611.4,0.00429602462,0.0655440662
611.5,0.00429426737,0.0655306598
611.6,0.00429251217,0.0655172662
611.7,0.00429076026,0.065503895
611.8,0.00428901286,0.0654905555
611.9,0.00428727122,0.0654772573
612.0,0.00428553671,0.0654640108
612.1,0.00428381073,0.0654508268
612.2,0.00428209472,0.0654377163
612.3,0.00428039003,0.0654246897
612.4,0.00427869789,0.0654117565
612.5,0.00427701945,0.0653989255
612.6,0.00427535572,0.0653862043
612.7,0.00427370762,0.0653736003
612.8,0.00427207603,0.0653611202
612.9,0.00427046182,0.0653487706
613.0,0.00426886592,0.0653365588
613.1,0.00426728931,0.0653244925
613.2,0.0042657331,0.0653125799
613.3,0.00426419834,0.0653008296
613.4,0.00426268605,0.0652892491
613.5,0.00426119706,0.0652778451
613.6,0.00425973208,0.065266623
613.7,0.0042582917,0.0652555875
613.8,0.00425687652,0.0652447432
613.9,0.00425548714,0.065234095
614.0,0.00425412422,0.0652236477
614.1,0.0042527884,0.0652134066
614.2,0.00425148031,0.0652033765
614.3,0.00425020055,0.0651935622
614.4,0.00424894966,0.0651839678
614.5,0.00424772804,0.0651745966
614.6,0.00424653597,0.0651654507
614.7,0.00424537357,0.0651565313
614.8,0.00424424087,0.0651478386
614.9,0.00424313783,0.0651393723
615.0,0.00424206445,0.0651311327
615.1,0.00424102073,0.0651231198
615.2,0.00424000664,0.0651153334
615.3,0.00423902214,0.0651077732
615.4,0.00423806714,0.0651004389
615.5,0.00423714162,0.0650933301
615.6,0.00423624548,0.0650864462
615.7,0.00423537859,0.0650797864
615.8,0.00423454072,0.0650733488
615.9,0.00423373151,0.0650671308
616.0,0.00423295046,0.0650611286
616.1,0.00423219693,0.0650553375
616.2,0.00423147022,0.0650497519
616.3,0.00423076962,0.0650443665
616.4,0.00423009443,0.0650391761
616.5,0.00422944405,0.065034176
616.6,0.00422881791,0.0650293619
616.7,0.00422821545,0.0650247296
616.8,0.00422763618,0.0650202752
616.9,0.0042270796,0.065015995
617.0,0.00422654523,0.0650118853
617.1,0.00422603259,0.0650079425
617.2,0.00422554112,0.0650041623
617.3,0.0042250702,0.06500054
617.4,0.00422461907,0.0649970697
617.5,0.00422418686,0.0649937448
617.6,0.00422377255,0.0649905574
617.7,0.004223375,0.0649874988
617.8,0.00422299295,0.0649845593
617.9,0.00422262506,0.0649817287
618.0,0.0042222699,0.0649789958
618.1,0.00422192596,0.0649763492
618.2,0.00422159166,0.0649737767
618.3,0.0042212654,0.0649712659
618.4,0.00422094549,0.064968804
618.5,0.00422063026,0.0649663779
618.6,0.00422031804,0.0649639749
618.7,0.00422000719,0.0649615824
618.8,0.00421969619,0.0649591886
618.9,0.00421938361,0.0649567826
619.0,0.00421906817,0.0649543545
619.1,0.00421874876,0.0649518957
619.2,0.00421842439,0.0649493987
619.3,0.00421809423,0.064946857
619.4,0.00421775755,0.064944265
619.5,0.00421741375,0.064941618
619.6,0.00421706237,0.0649389126
619.7,0.00421670309,0.0649361462
619.8,0.00421633561,0.0649333167
619.9,0.00421595969,0.0649304219
620.0,0.00421557499,0.0649274595
620.1,0.00421518115,0.0649244265
620.2,0.00421477776,0.0649213197
620.3,0.00421436441,0.0649181362
620.4,0.00421394074,0.064914873
620.5,0.00421350639,0.0649115274
620.6,0.00421306105,0.0649080969
620.7,0.00421260445,0.0649045796
620.8,0.0042121363,0.064900973
620.9,0.00421165624,0.0648972745
621.0,0.0042111638,0.0648934804
621.1,0.00421065857,0.0648895875
621.2,0.0042101404,0.0648855947
621.3,0.00420960939,0.0648815027
621.4,0.00420906578,0.0648773133
621.5,0.00420850993,0.0648730293
621.6,0.00420794233,0.0648686544
621.7,0.00420736354,0.064864193
621.8,0.00420677421,0.0648596501
621.9,0.00420617513,0.0648550317
622.0,0.0042055673,0.0648503454
622.1,0.004204952,0.0648456013
622.2,0.00420433083,0.0648408115
622.3,0.00420370588,0.0648359922
622.4,0.00420307991,0.0648311647
622.5,0.00420245616,0.0648263539
622.6,0.00420183791,0.0648215852
622.7,0.00420122837,0.0648168834
622.8,0.00420063097,0.0648122748
622.9,0.00420004909,0.0648077857
623.0,0.00419948525,0.0648034355
623.1,0.00419894065,0.0647992334
623.2,0.00419841545,0.0647951808
623.3,0.00419790924,0.0647912744
623.4,0.00419742137,0.0647875094
623.5,0.00419695077,0.0647838774
623.6,0.00419649518,0.0647803611
623.7,0.00419605142,0.0647769359
623.8,0.00419561674,0.0647735806
623.9,0.00419518882,0.0647702773
624.0,0.00419476577,0.0647670114
624.1,0.00419434603,0.064763771
624.2,0.00419392902,0.0647605514
624.3,0.00419351518,0.0647573562
624.4,0.00419310548,0.0647541928
624.5,0.00419270117,0.0647510708
624.6,0.0041923034,0.0647479992
624.7,0.00419191329,0.0647449866
624.8,0.00419153161,0.064742039
624.9,0.00419115893,0.0647391607
625.0,0.00419079541,0.0647363531
625.1,0.00419044073,0.0647336136
625.2,0.00419009449,0.0647309392
625.3,0.00418975618,0.0647283259
625.4,0.00418942518,0.064725769
625.5,0.00418910078,0.0647232631
625.6,0.00418878234,0.064720803
625.7,0.00418846937,0.0647183851
625.8,0.00418816153,0.0647160067
625.9,0.00418785854,0.0647136658
626.0,0.00418756018,0.0647113605
626.1,0.0041872662,0.064709089
626.2,0.00418697622,0.0647068483
626.3,0.00418668977,0.0647046348
626.4,0.00418640632,0.0647024445
626.5,0.00418612534,0.0647002731
626.6,0.00418584631,0.0646981167
626.7,0.00418556878,0.0646959719
626.8,0.00418529241,0.064693836
626.9,0.00418501696,0.064691707
627.0,0.00418474219,0.0646895833
627.1,0.00418446791,0.0646874633
627.2,0.00418419392,0.0646853455
627.3,0.00418391999,0.064683228
627.4,0.0041836458,0.0646811085
627.5,0.00418337097,0.064678984
627.6,0.00418309513,0.0646768516
627.7,0.00418281791,0.0646747084
627.8,0.00418253899,0.0646725521
627.9,0.00418225813,0.0646703806
628.0,0.0041819751,0.0646681924
628.1,0.00418168976,0.0646659861
628.2,0.00418140198,0.064663761
628.3,0.00418111169,0.0646615163
628.4,0.00418081885,0.0646592519
628.5,0.00418052345,0.0646569675
628.6,0.00418022551,0.0646546635
628.7,0.00417992511,0.0646523403
628.8,0.00417962234,0.0646499988
628.9,0.00417931733,0.0646476398
629.0,0.00417901022,0.0646452645
629.1,0.00417870119,0.0646428742
629.2,0.00417839039,0.0646404702
629.3,0.00417807799,0.0646380537
629.4,0.00417776414,0.0646356259
629.5,0.00417744902,0.0646331882
629.6,0.00417713275,0.0646307415
629.7,0.00417681547,0.0646282869
629.8,0.00417649731,0.0646258254
629.9,0.00417617837,0.0646233578
630.0,0.00417585873,0.0646208846
630.1,0.00417553841,0.0646184062
630.2,0.00417521743,0.0646159225
630.3,0.00417489574,0.0646134331
630.4,0.00417457321,0.0646109373
630.5,0.00417424972,0.0646084338
630.6,0.00417392505,0.0646059212
630.7,0.00417359898,0.0646033976
630.8,0.00417327122,0.0646008609
630.9,0.0041729415,0.0645983088
631.0,0.00417260947,0.0645957388
631.1,0.00417227479,0.0645931482
631.2,0.00417193709,0.0645905341
631.3,0.00417159597,0.0645878934
631.4,0.00417125105,0.0645852232
631.5,0.00417090195,0.0645825205
631.6,0.00417054835,0.0645797829
631.7,0.00417018998,0.0645770081
631.8,0.00416982664,0.0645741948
631.9,0.00416945826,0.0645713424
632.0,0.00416908488,0.0645684511
632.1,0.00416870665,0.0645655221
632.2,0.00416832354,0.0645625553
632.3,0.00416793518,0.0645595475
632.4,0.00416754059,0.0645564915
632.5,0.0041671384,0.0645533764
632.6,0.00416672698,0.0645501896
632.7,0.0041663044,0.0645469162
632.8,0.00416586866,0.0645435408
632.9,0.00416541847,0.0645400532
633.0,0.00416495346,0.0645364506
633.1,0.00416447371,0.0645327336
633.2,0.00416397935,0.0645289032
633.3,0.00416347071,0.0645249619
633.4,0.00416294835,0.064520914
633.5,0.00416241302,0.0645167655
633.6,0.00416186558,0.0645125227
633.7,0.00416130684,0.0645081921
633.8,0.00416073761,0.0645037798
633.9,0.00416015862,0.0644992916
634.0,0.00415957055,0.0644947327
634.1,0.00415897396,0.0644901074
634.2,0.00415836935,0.0644854197
634.3,0.00415775718,0.0644806729
634.4,0.00415713782,0.0644758701
634.5,0.00415651154,0.0644710131
634.6,0.00415587837,0.0644661025
634.7,0.00415523813,0.0644611366
634.8,0.00415459047,0.0644561128
634.9,0.00415393494,0.0644510275
635.0,0.00415327116,0.0644458777
635.1,0.00415259886,0.0644406615
635.2,0.00415191785,0.0644353773
635.3,0.00415122796,0.0644300237
635.4,0.00415052894,0.0644245989
635.5,0.00414982052,0.0644191006
635.6,0.00414910239,0.0644135265
635.7,0.00414837426,0.0644078742
635.8,0.00414763584,0.0644021416
635.9,0.00414688685,0.0643963264
636.0,0.00414612696,0.064390426
636.1,0.00414535583,0.0643844378
636.2,0.00414457311,0.064378359
636.3,0.00414377846,0.064372187
636.4,0.00414297155,0.0643659191
636.5,0.00414215207,0.064359553
636.6,0.00414131974,0.0643530865
636.7,0.00414047431,0.0643465174
636.8,0.00413961552,0.064339844
636.9,0.00413874316,0.0643330643
637.0,0.004137857,0.0643261766
637.1,0.00413695682,0.0643191793
637.2,0.00413604241,0.0643120705
637.3,0.00413511355,0.0643048485
637.4,0.00413417001,0.0642975117
637.5,0.00413321158,0.0642900582
637.6,0.00413223803,0.0642824862
637.7,0.00413124915,0.064274794
637.8,0.00413024471,0.0642669799
637.9,0.00412922449,0.0642590421
638.0,0.00412818829,0.0642509789
638.1,0.0041271359,0.0642427887
638.2,0.00412606713,0.0642344699
638.3,0.00412498177,0.064226021
638.4,0.00412387965,0.0642174404
638.5,0.0041227606,0.0642087268
638.6,0.00412162444,0.0641998788
638.7,0.00412047102,0.0641908952
638.8,0.0041193002,0.0641817747
638.9,0.00411811183,0.0641725161
639.0,0.00411690578,0.0641631185
639.1,0.00411568194,0.0641535808
639.2,0.00411444018,0.0641439022
639.3,0.00411318043,0.0641340816
639.4,0.00411190258,0.0641241185
639.5,0.00411060656,0.0641140122
639.6,0.00410929231,0.0641037621
639.7,0.00410795979,0.0640933678
639.8,0.00410660896,0.0640828289
639.9,0.0041052398,0.0640721453
640.0,0.0041038523,0.0640613167
640.1,0.00410244644,0.064050343
640.2,0.00410102225,0.0640392243
640.3,0.00409957973,0.0640279605
640.4,0.00409811892,0.0640165519
640.5,0.00409663986,0.0640049987
640.6,0.0040951426,0.0639933012
640.7,0.00409362722,0.06398146
640.8,0.00409209381,0.0639694756
640.9,0.00409054246,0.0639573488
641.0,0.00408897328,0.0639450802
641.1,0.00408738641,0.0639326709
641.2,0.00408578196,0.0639201217
641.3,0.0040841601,0.0639074339
641.4,0.00408252099,0.0638946085
641.5,0.0040808648,0.0638816468
641.6,0.00407919171,0.0638685503
641.7,0.00407750191,0.0638553202
641.8,0.0040757956,0.063841958
641.9,0.00407407299,0.0638284653
642.0,0.00407233427,0.0638148436
642.1,0.00407057967,0.0638010946
642.2,0.0040688094,0.0637872197
642.3,0.00406702369,0.0637732208
642.4,0.00406522276,0.0637590994
642.5,0.00406340683,0.0637448573
642.6,0.00406157611,0.0637304959
642.7,0.00405973083,0.0637160171
642.8,0.00405787119,0.0637014222
642.9,0.00405599739,0.0636867128
643.0,0.00405410963,0.0636718904
643.1,0.00405220811,0.0636569565
643.2,0.004050293,0.0636419123
643.3,0.00404836448,0.0636267592
643.4,0.00404642271,0.0636114983
643.5,0.00404446784,0.0635961307
643.6,0.00404250002,0.0635806576
643.7,0.00404051936,0.0635650797
643.8,0.00403852599,0.063549398
643.9,0.00403652,0.0635336132
644.0,0.00403450146,0.0635177256
644.1,0.00403247044,0.0635017357
644.2,0.00403042696,0.0634856437
644.3,0.00402837104,0.0634694497
644.4,0.0040263027,0.0634531536
644.5,0.00402422191,0.0634367552
644.6,0.00402212863,0.0634202541
644.7,0.00402002278,0.0634036496
644.8,0.0040179043,0.0633869411
644.9,0.00401577307,0.0633701276
645.0,0.00401362898,0.0633532081
645.1,0.00401147187,0.0633361813
645.2,0.00400930158,0.063319046
645.3,0.00400711795,0.0633018005
645.4,0.00400492076,0.0632844432
645.5,0.00400270981,0.0632669725
645.6,0.00400048487,0.0632493863
645.7,0.0039982457,0.0632316827
645.8,0.00399599204,0.0632138596
645.9,0.00399372364,0.0631959148
646.0,0.00399144023,0.063177846
646.1,0.00398914152,0.063159651
646.2,0.00398682724,0.0631413275
646.3,0.00398449712,0.0631228732
646.4,0.0039821509,0.0631042859
646.5,0.00397978832,0.0630855635
646.6,0.00397740914,0.0630667039
646.7,0.00397501316,0.0630477054
646.8,0.00397260017,0.0630285663
646.9,0.00397017003,0.0630092853
647.0,0.00396772261,0.0629898612
647.1,0.00396525782,0.0629702931
647.2,0.00396277559,0.0629505806
647.3,0.00396027592,0.0629307232
647.4,0.00395775882,0.0629107211
647.5,0.00395522434,0.0628905743
647.6,0.00395267256,0.0628702836
647.7,0.00395010359,0.0628498496
647.8,0.00394751759,0.0628292733
647.9,0.00394491474,0.0628085562
648.0,0.00394229525,0.0627876998
648.1,0.00393965937,0.0627667059
648.2,0.00393700736,0.0627455764
648.3,0.00393433952,0.0627243136
648.4,0.00393165615,0.0627029198
648.5,0.00392895759,0.0626813975
648.6,0.00392624417,0.0626597492
648.7,0.00392351624,0.0626379776
648.8,0.00392077415,0.0626160854
648.9,0.00391801826,0.0625940753
649.0,0.00391524891,0.0625719498
649.1,0.00391246645,0.0625497118
649.2,0.00390967123,0.0625273638
649.3,0.00390686359,0.0625049085
649.4,0.00390404386,0.0624823484
649.5,0.00390121237,0.062459686
649.6,0.00389836946,0.0624369238
649.7,0.00389551542,0.0624140643
649.8,0.00389265058,0.0623911098
649.9,0.00388977524,0.0623680626
650.0,0.0038868897,0.0623449252
650.1,0.00388399428,0.0623216999
650.2,0.00388108927,0.062298389
650.3,0.003878175,0.062274995
650.4,0.00387525175,0.0622515201
650.5,0.00387231983,0.0622279667
650.6,0.00386937954,0.062204337
650.7,0.00386643117,0.0621806334
650.8,0.00386347502,0.0621568582
650.9,0.00386051135,0.0621330134
651.0,0.00385754044,0.0621091011
651.1,0.00385456252,0.0620851232
651.2,0.00385157781,0.0620610813
651.3,0.0038485865,0.0620369769
651.4,0.00384558876,0.0620128113
