time,A_m,sqrt_A_m
397.999,0.00277234688,0.0526530804
398.097,0.0027728052,0.0526574325
398.202,0.00277323878,0.0526615493
398.3,0.00277359283,0.0526649108
398.398,0.00277392828,0.0526680954
398.503,0.00277428455,0.0526714775
398.601,0.00277460564,0.0526745255
398.699,0.00277490433,0.0526773607
398.797,0.00277518373,0.0526800126
398.902,0.00277547155,0.0526827443
399.0,0.00277575134,0.0526853997
399.098,0.0027760607,0.0526883355
399.203,0.0027764198,0.0526917432
399.301,0.00277675355,0.0526949101
399.399,0.00277705952,0.0526978133
399.497,0.00277732905,0.0527003705
399.602,0.00277760075,0.0527029482
399.7,0.00277786557,0.0527054605
399.798,0.00277816217,0.0527082742
399.903,0.00277853507,0.0527118115
400.001,0.00277892438,0.0527155042
400.099,0.00277932113,0.0527192672
400.197,0.0027796954,0.0527228167
400.302,0.00278005849,0.0527262599
400.4,0.00278037892,0.0527292985
400.498,0.00278070672,0.0527324067
400.603,0.00278106845,0.0527358365
400.701,0.00278139371,0.0527389202
400.799,0.00278168678,0.0527416987
400.897,0.00278192376,0.0527439452
401.002,0.00278213173,0.0527459168
401.1,0.00278230655,0.0527475738
401.198,0.00278245389,0.0527489705
401.303,0.00278258273,0.0527501918
401.401,0.00278267812,0.0527510959
401.499,0.0027827403,0.0527516853
401.597,0.00278277407,0.0527520053
401.702,0.00278280582,0.0527523063
401.8,0.00278283051,0.0527525403
401.898,0.00278284358,0.0527526642
402.003,0.00278283718,0.0527526035
402.101,0.00278280465,0.0527522952
402.199,0.00278276491,0.0527519186
402.297,0.00278274714,0.0527517501
402.402,0.00278276097,0.0527518812
402.5,0.00278280243,0.0527522741
402.598,0.00278289143,0.0527531178
402.703,0.00278306218,0.0527547361
402.801,0.00278328583,0.0527568558
402.899,0.00278356523,0.0527595037
402.997,0.00278391767,0.0527628436
403.102,0.0027843825,0.0527672483
403.2,0.0027848885,0.0527720428
403.298,0.00278546114,0.0527774681
403.403,0.00278614071,0.0527839057
403.501,0.0027868197,0.0527903372
403.599,0.00278755632,0.0527973136
403.697,0.00278838217,0.052805134
403.802,0.00278935809,0.0528143739
403.9,0.00279033945,0.0528236637
403.998,0.00279135883,0.0528333118
404.103,0.00279244644,0.0528436036
404.201,0.00279342835,0.0528528935
404.299,0.00279435843,0.0528616915
404.397,0.00279521585,0.052869801
404.502,0.00279605627,0.0528777483
404.6,0.00279679891,0.0528847701
404.698,0.00279753381,0.0528917178
404.803,0.00279830693,0.0528990258
404.901,0.00279899415,0.052905521
