time,K
101.801,0.00063783473
101.899,0.000637961085
101.997,0.000638087875
102.102,0.000638224205
102.2,0.0006383519
102.298,0.00063848001
102.403,0.0006386177
102.501,0.000638746615
102.599,0.000638875895
102.697,0.000639005495
102.802,0.000639144675
102.9,0.000639274885
102.998,0.00063940538
103.103,0.000639545505
103.201,0.000639676575
103.299,0.000639807955
103.397,0.000639939665
103.502,0.00064008118
103.6,0.000640213645
103.698,0.0006403465
103.803,0.000640489265
103.901,0.000640622905
103.999,0.000640756885
104.097,0.00064089117
104.202,0.000641035375
104.3,0.00064117021
104.398,0.00064130526
104.503,0.00064145014
104.601,0.00064158553
104.699,0.00064172103
104.797,0.00064185658
104.902,0.000642001865
105.0,0.00064213743
105.098,0.0006422729
105.203,0.000642417845
105.301,0.00064255287
105.399,0.00064268753
105.497,0.00064282171
105.602,0.000642964845
105.7,0.00064309775
105.798,0.000643229875
105.903,0.000643370445
106.001,0.00064350063
106.099,0.00064362972
106.197,0.00064375765
106.302,0.00064389333
106.4,0.00064401856
106.498,0.000644142375
106.603,0.00064427333
106.701,0.000644393845
106.799,0.000644512555
106.897,0.00064462937
107.002,0.00064475227
107.1,0.000644864785
107.198,0.000644975105
107.303,0.00064509081
107.401,0.00064519641
107.499,0.000645299645
107.597,0.000645400525
107.702,0.00064550595
107.8,0.000645601845
107.898,0.000645695355
108.003,0.00064579283
108.101,0.000645881325
108.199,0.000645967425
108.297,0.00064605115
108.402,0.00064613825
108.5,0.00064621712
108.598,0.0006462937
108.703,0.0006463732
108.801,0.000646445055
108.899,0.00064651468
108.997,0.000646582085
109.102,0.000646651865
109.2,0.000646714735
109.298,0.00064677544
109.403,0.00064683809
109.501,0.000646894345
109.599,0.000646948465
109.697,0.00064700047
109.802,0.000647053855
109.9,0.000647101485
109.998,0.000647147
110.103,0.00064719339
110.201,0.000647234465
110.299,0.00064727338
110.397,0.000647310125
110.502,0.000647347
110.6,0.000647379035
110.698,0.000647408705
110.803,0.00064743775
110.901,0.00064746227
110.999,0.000647484215
111.097,0.00064750355
111.202,0.00064752134
111.3,0.00064753509
111.398,0.000647545955
111.503,0.000647554135
111.601,0.000647558285
111.699,0.000647558865
111.797,0.000647555775
111.902,0.000647548395
112.0,0.00064753774
112.098,0.000647523505
112.203,0.00064750435
112.301,0.000647482875
112.399,0.00064745789
112.497,0.00064742943
112.602,0.00064739504
112.7,0.00064735933
112.798,0.00064732008
112.903,0.000647274075
113.001,0.0006472275
113.099,0.000647177445
113.197,0.00064712398
113.302,0.00064706306
113.4,0.00064700293
113.498,0.000646939845
113.603,0.00064686928
113.701,0.000646800925
113.799,0.000646730435
113.897,0.00064665802
114.002,0.000646578465
114.1,0.00064650261
114.198,0.00064642539
114.303,0.000646341375
114.401,0.000646261965
114.499,0.00064618171
114.597,0.00064610074
114.702,0.00064601329
114.8,0.00064593111
114.898,0.00064584855
115.003,0.000645759855
115.101,0.000645676985
115.199,0.00064559428
115.297,0.000645511875
115.402,0.000645424215
115.5,0.000645343185
115.598,0.000645263105
115.703,0.000645178625
115.801,0.00064510122
115.899,0.00064502543
115.997,0.000644951425
116.102,0.0006448744
116.2,0.000644804785
116.298,0.0006447376
116.403,0.00064466847
116.501,0.000644606745
116.599,0.00064454791
116.697,0.00064449209
116.802,0.000644435715
116.9,0.00064438635
116.998,0.000644340255
117.103,0.00064429453
117.201,0.00064425532
117.299,0.00064421957
117.397,0.000644187275
117.502,0.000644156615
117.6,0.00064413172
117.698,0.00064411048
117.803,0.000644091855
117.901,0.00064407843
117.999,0.000644068915
118.097,0.00064406338
118.202,0.00064406203
118.3,0.00064406516
118.398,0.00064407266
118.503,0.000644085705
118.601,0.00064410265
118.699,0.00064412432
118.797,0.000644150775
118.902,0.0006441845
119.0,0.000644221155
119.098,0.000644262925
119.203,0.000644313515
119.301,0.000644366425
119.399,0.000644424975
119.497,0.00064448938
119.602,0.00064456507
119.7,0.000644642185
119.798,0.000644725595
119.903,0.00064482217
120.001,0.00064491914
120.099,0.0006450227
120.197,0.000645132975
120.302,0.00064525866
120.4,0.000645383125
120.498,0.000645514655
120.603,0.00064566349
120.701,0.000645809915
120.799,0.00064596383
120.897,0.000646125425
121.002,0.00064630745
121.1,0.00064648585
121.198,0.00064667264
121.303,0.000646882225
121.401,0.0006470866
121.499,0.00064729937
121.597,0.00064752038
121.702,0.000647766185
121.8,0.000648003725
121.898,0.000648248945
122.003,0.00064852001
122.101,0.000648780565
122.199,0.000649048195
122.297,0.00064932261
122.402,0.00064962383
122.5,0.00064991128
122.598,0.00065020466
122.703,0.00065052556
122.801,0.000650831345
122.899,0.000651143335
122.997,0.000651461655
123.102,0.00065180972
123.2,0.00065214101
123.298,0.0006524785
123.403,0.00065284693
123.501,0.000653197265
123.599,0.00065355384
123.697,0.000653916745
123.802,0.000654312485
123.9,0.000654688165
123.998,0.000655069715
124.103,0.000655484765
124.201,0.000655877835
124.299,0.000656276355
124.397,0.00065668028
124.502,0.000657118985
124.6,0.00065753375
124.698,0.000657953405
124.803,0.00065840827
124.901,0.000658837455
124.999,0.00065927099
125.097,0.00065970868
125.202,0.000660182175
125.3,0.000660628125
125.398,0.00066107766
125.503,0.00066156293
125.601,0.00066201893
125.699,0.00066247768
125.797,0.000662939045
125.902,0.00066343651
126.0,0.00066390385
126.098,0.000664374115
126.203,0.000664881065
126.301,0.000665356935
126.399,0.0006658352
126.497,0.00066631571
126.602,0.000666832855
126.7,0.000667317495
126.798,0.00066780389
126.903,0.000668326685
127.001,0.000668815985
