case,Ek,k_h,E_m,T_m,P_m,D_m,dE_m_dt,closure_residual
Ek7e-3,0.007000000000004278,57.33406592801372,4.0113205756691966e-08,1.2696444096626258e-07,9.788699488979368e-09,-1.5046345939832461e-07,4.099578655250391e-11,-1.3751314729635173e-08
Ek7e-3,0.007000000000004278,57.72676500971245,3.884251626623331e-08,1.226906404602841e-07,9.506112571464258e-09,-1.4718184440848925e-07,3.74194035054679e-11,-1.502251078024636e-08
Ek7e-3,0.007000000000004278,58.119464091411174,3.8963388281805493e-08,1.2748253886582678e-07,9.605306654093123e-09,-1.4995918706556418e-07,2.962779846095738e-11,-1.2900969344105238e-08
Ek7e-3,0.007000000000004278,58.5121631731099,3.7314850139125e-08,1.1764474961505324e-07,9.191397123285985e-09,-1.4483245016101046e-07,3.5456140253305704e-11,-1.8031759562924533e-08
Ek7e-3,0.007000000000004278,58.90486225480862,3.593106996132869e-08,1.1937961643815163e-07,8.985715265056932e-09,-1.4149652239997812e-07,1.0616633453977228e-11,-1.3141807330223533e-08
Ek7e-3,0.007000000000004278,59.29756133650734,3.359929126259356e-08,1.0781509569926918e-07,8.272298470602557e-09,-1.3378333885219806e-07,2.1697524291711384e-11,-1.7717642206618052e-08
Ek7e-3,0.007000000000004278,59.690260418206066,3.408224769761019e-08,1.1930331904691706e-07,8.44262948936346e-09,-1.3726986852799368e-07,9.78428745486314e-12,-9.53370427916805e-09
Ek7e-3,0.007000000000004278,60.082959499904796,3.18962128740541e-08,1.0595087491024205e-07,7.829608398397171e-09,-1.3007477085983076e-07,2.987376843272506e-11,-1.6324161319624256e-08
Ek7e-3,0.007000000000004278,60.47565858160352,3.2500510948804634e-08,1.1371366572329928e-07,8.083109747856057e-09,-1.3395322103982796e-07,7.65657437289922e-12,-1.2164102143045482e-08
Ek7e-3,0.007000000000004278,60.86835766330224,3.019152904207829e-08,1.0565596516686881e-07,7.369823079497874e-09,-1.2585676933931144e-07,2.8054983045367642e-11,-1.2859036075990149e-08
Ek7e-3,0.007000000000004278,61.261056745000964,2.9623679666543277e-08,1.0711459334459756e-07,7.262321021654282e-09,-1.2473164723271857e-07,8.637051496349398e-12,-1.0363369917963074e-08
Ek7e-3,0.007000000000004278,61.65375582669969,2.99591567361037e-08,1.0403038492340495e-07,7.19306857237333e-09,-1.2742052220678104e-07,3.347673401660226e-11,-1.623054544501937e-08
Ek7e-3,0.007000000000004278,62.04645490839842,2.736875908572584e-08,9.747993555292597e-08,6.694763504686066e-09,-1.1792479924055129e-07,2.056939841709729e-11,-1.3770669581356342e-08
Ek7e-3,0.007000000000004278,62.43915399009714,2.768435639487637e-08,9.864781933351879e-08,6.748407600509664e-09,-1.2015967948640397e-07,2.2916271935413185e-11,-1.4786368824310927e-08
Ek7e-3,0.007000000000004278,62.83185307179586,2.680653313736439e-08,9.18999812255853e-08,6.576339391012738e-09,-1.1789318458860762e-07,1.6519946194318888e-11,-1.9433383918203907e-08
Ek7e-3,0.007000000000004278,63.224552153494585,2.7327870818883144e-08,9.674421515634405e-08,6.628802759992272e-09,-1.2117117299282694e-07,2.1376816452238936e-11,-1.7819531892942854e-08
Ek7e-3,0.007000000000004278,63.61725123519331,2.5606732108003606e-08,8.61259587569598e-08,6.253181118891819e-09,-1.1501660969329463e-07,1.6194963872223873e-11,-2.265366478131524e-08
Ek7e-3,0.007000000000004278,64.00995031689203,2.4363627302634055e-08,8.389717572891697e-08,6.058237524068306e-09,-1.1074030962494651e-07,6.06486248558515e-12,-2.079096123444682e-08
Ek7e-3,0.007000000000004278,64.40264939859075,2.4533009194948827e-08,8.427691032124889e-08,5.987792760744555e-09,-1.1241878735945302e-07,6.704854447706376e-12,-2.2160789131907287e-08
Ek7e-3,0.007000000000004278,64.79534848028948,2.3494169859320877e-08,8.00461250469602e-08,5.846511498362263e-09,-1.0895246654293473e-07,4.165605285001277e-12,-2.3063995602897295e-08
Ek7e-3,0.007000000000004278,65.18804756198821,2.39266658859537e-08,8.456639064062576e-08,5.753481510056123e-09,-1.118869246563573e-07,-4.0890524383357316e-14,-2.156701161515103e-08
Ek7e-3,0.007000000000004278,65.58074664368694,2.195640181866747e-08,7.731973566360066e-08,5.424327254157625e-09,-1.0394278796033062e-07,1.3227139791954792e-12,-2.1200047756551534e-08
Ek7e-3,0.007000000000004278,65.97344572538566,2.144340085795325e-08,7.503243615217445e-08,5.085736976118118e-09,-1.0230139610703145e-07,9.707616258582469e-12,-2.219293059499747e-08
Ek7e-3,0.007000000000004278,66.36614480708438,2.2001445479299796e-08,7.949499594319159e-08,5.270413244468389e-09,-1.0603788981252298e-07,-8.491630449328961e-13,-2.1271631461818078e-08
Ek7e-3,0.007000000000004278,66.7588438887831,2.1023728978063038e-08,7.503351507998826e-08,5.0132100839435516e-09,-1.0255993977654685e-07,5.415151363918165e-12,-2.2518629763978957e-08
Ek7e-3,0.007000000000004278,67.15154297048183,2.0499409752004958e-08,7.31792477717555e-08,4.874836095707996e-09,-1.0098778176880692e-07,5.23830907169134e-12,-2.2938936210415118e-08
Ek7e-3,0.007000000000004278,67.54424205218055,1.9600311866041525e-08,7.091975072292856e-08,4.6480598931781444e-09,-9.761570621780838e-08,2.607947981257944e-12,-2.2050503549682935e-08
