case,time,kinetic_energy,lc_w_z05_raw,lc_w_z_weighted_raw,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc,Lm_raw,MSE_integral_wavelength_2pi_Lm,mprime2_z025,mprime2_z050,mprime2_z075,mprime2_z_weighted
Ek1p5e-4_AR4,325.8,4.123845895e-09,0.0400281753,0.0400713132,0.25150444291816887,0.2517754863376314,0.0402034702,0.25260585325827234,2.16970801e-09,1.53516631e-08,1.92002325e-08,9.13034288e-09
Ek1p5e-4_AR4,325.9,4.12986241e-09,0.0400281189,0.0400712489,0.2515040885465175,0.2517750823288162,0.0402033886,0.2526053405503513,2.17287066e-09,1.53740731e-08,1.92282974e-08,9.14368003e-09
Ek1p5e-4_AR4,326.0,4.13589273e-09,0.0400280618,0.0400711832,0.2515037297766365,0.2517746695235415,0.040203307,0.2526048278424302,2.17603762e-09,1.53965136e-08,1.92563997e-08,9.15703505e-09
Ek1p5e-4_AR4,326.1,4.141929565e-09,0.0400280053,0.0400711188,0.2515033747766666,0.2517742648864077,0.0402032254,0.25260431513450915,2.1792089e-09,1.54189848e-08,1.92845408e-08,9.17040855e-09
Ek1p5e-4_AR4,326.2,4.14797793e-09,0.0400279487,0.0400710537,0.25150301914837825,0.25177385585104417,0.0402031439,0.2526038030549066,2.18238449e-09,1.54414866e-08,1.93127205e-08,9.1838004e-09
Ek1p5e-4_AR4,326.3,4.154033105e-09,0.0400278929,0.0400709895,0.2515026685466381,0.2517734524705475,0.0402030625,0.2526032916036226,2.1855644e-09,1.54640194e-08,1.93409391e-08,9.19721094e-09
Ek1p5e-4_AR4,326.4,4.160094475e-09,0.0400278369,0.0400709258,0.2515023166882609,0.25177305223164337,0.0402029811,0.2526027801523386,2.18874864e-09,1.54865832e-08,1.93691962e-08,9.21063996e-09
Ek1p5e-4_AR4,326.5,4.166166205e-09,0.0400277812,0.0400708613,0.25150196671483926,0.2517726469661911,0.0402028997,0.2526022687010546,2.19193722e-09,1.55091781e-08,1.93974921e-08,9.22408742e-09
Ek1p5e-4_AR4,326.6,4.17224445e-09,0.0400277257,0.0400707972,0.25150161799805476,0.2517722442140129,0.0402028185,0.25260175850640765,2.19513012e-09,1.55318039e-08,1.94258267e-08,9.23755325e-09
Ek1p5e-4_AR4,326.7,4.178331805e-09,0.0400276696,0.040070733,0.251501265511359,0.25177184083351617,0.0402027372,0.25260124768344216,2.19832737e-09,1.55544606e-08,1.94542002e-08,9.25103743e-09
Ek1p5e-4_AR4,326.8,4.18442456e-09,0.0400276137,0.0400706686,0.2515009142813003,0.25177143619638237,0.0402026561,0.25260073811711375,2.20152897e-09,1.55771483e-08,1.94826124e-08,9.26453982e-09
Ek1p5e-4_AR4,326.9,4.190529495e-09,0.0400275588,0.0400706048,0.25150056933442694,0.2517710353291598,0.040202575,0.25260022855078534,2.20473492e-09,1.55998672e-08,1.9511063e-08,9.27806045e-09
Ek1p5e-4_AR4,327.0,4.196645245e-09,0.0400275045,0.0400705417,0.25150022815746476,0.2517706388601669,0.040202494,0.25259971961277544,2.20794522e-09,1.56226177e-08,1.9539553e-08,9.29160016e-09
Ek1p5e-4_AR4,327.1,4.202765875e-09,0.0400274488,0.0400704776,0.2514998781840431,0.2517702361079887,0.0402024132,0.25259921193140267,2.21115989e-09,1.56453998e-08,1.95680823e-08,9.30515875e-09
Ek1p5e-4_AR4,327.2,4.20889352e-09,0.0400273935,0.040070414,0.2514995307238957,0.2517698364974032,0.0402023323,0.2525987036217113,2.21437892e-09,1.56682129e-08,1.95966502e-08,9.31873557e-09
Ek1p5e-4_AR4,327.3,4.21502788e-09,0.0400273377,0.0400703502,0.2514991801221555,0.2517694356301806,0.0402022516,0.252598196568657,2.21760233e-09,1.56910571e-08,1.9625257e-08,9.33233062e-09
Ek1p5e-4_AR4,327.4,4.22117427e-09,0.0400272822,0.0400702855,0.251498831405371,0.2517690291080912,0.0402021709,0.25259768951560274,2.22083011e-09,1.57139325e-08,1.96539027e-08,9.34594402e-09
Ek1p5e-4_AR4,327.5,4.22732686e-09,0.0400272267,0.0400702219,0.25149848268858643,0.25176862949750567,0.0402020902,0.2525971824625484,2.22406228e-09,1.57368393e-08,1.96825876e-08,9.35957606e-09
Ek1p5e-4_AR4,327.6,4.23348989e-09,0.040027171,0.0400701583,0.2514981327151648,0.25176822988692016,0.0402020097,0.2525966766661312,2.22729883e-09,1.57597775e-08,1.97113114e-08,9.37322663e-09
Ek1p5e-4_AR4,327.7,4.239663015e-09,0.0400271152,0.0400700945,0.25149778211342466,0.2517678290196976,0.0402019291,0.2525961702413954,2.23053979e-09,1.57827473e-08,1.97400747e-08,9.38689615e-09
Ek1p5e-4_AR4,327.8,4.24584305e-09,0.0400270596,0.0400700317,0.2514974327683216,0.25176743443566024,0.0402018486,0.2525956644449782,2.23378515e-09,1.58057487e-08,1.97688771e-08,9.40058447e-09
Ek1p5e-4_AR4,327.9,4.252032405e-09,0.0400270055,0.0400699692,0.2514970928479965,0.25176704173657855,0.0402017683,0.2525951599051981,2.23703492e-09,1.5828782e-08,1.97977195e-08,9.414292e-09
Ek1p5e-4_AR4,328.0,4.25822773e-09,0.0400269506,0.0400699067,0.25149674790112314,0.25176664903749685,0.040201688,0.25259465536541786,2.2402891e-09,1.58518468e-08,1.98266017e-08,9.42801835e-09
Ek1p5e-4_AR4,328.1,4.26443052e-09,0.0400268952,0.040069843,0.25149639981265715,0.2517662487985928,0.0402016079,0.25259415208227476,2.24354771e-09,1.58749429e-08,1.98555239e-08,9.44176317e-09
Ek1p5e-4_AR4,328.2,4.270644945e-09,0.0400268406,0.04006978,0.2514960567507393,0.2517658529579184,0.0402015278,0.25259364879913165,2.24681074e-09,1.58980704e-08,1.9884486e-08,9.45552663e-09
Ek1p5e-4_AR4,328.3,4.276870605e-09,0.0400267859,0.0400697178,0.25149571306050306,0.25176546214379236,0.0402014477,0.25259314551598855,2.25007822e-09,1.59212297e-08,1.99134888e-08,9.46930941e-09
Ek1p5e-4_AR4,328.4,4.283103535e-09,0.0400267304,0.0400696541,0.2514953643437185,0.25176506190488823,0.0402013678,0.2525926434894825,2.25335013e-09,1.5944421e-08,1.99425328e-08,9.4831117e-09
Ek1p5e-4_AR4,328.5,4.289341535e-09,0.0400266755,0.0400695912,0.2514950193968451,0.25176466669253245,0.0402012879,0.2525921414629765,2.2566265e-09,1.5967644e-08,1.99716167e-08,9.49693272e-09
Ek1p5e-4_AR4,328.6,4.29558988e-09,0.04002662,0.0400695277,0.25149467068006054,0.25176426771026544,0.040201208,0.25259163943647045,2.25990733e-09,1.59908988e-08,2.00007408e-08,9.51077271e-09
Ek1p5e-4_AR4,328.7,4.301847875e-09,0.0400265644,0.0400694645,0.25149432133495747,0.251763870612954,0.0402011282,0.2525911380382829,2.26319262e-09,1.60141857e-08,2.00299048e-08,9.52463178e-09
Ek1p5e-4_AR4,328.8,4.308111695e-09,0.0400265097,0.0400694023,0.25149397764472115,0.2517634797988279,0.0402010485,0.25259063726841396,2.26648239e-09,1.60375044e-08,2.00591082e-08,9.53850964e-09
Ek1p5e-4_AR4,328.9,4.314386095e-09,0.0400264548,0.0400693395,0.2514936326978478,0.2517630852147906,0.0402009688,0.25259013649854495,2.26977664e-09,1.60608551e-08,2.00883521e-08,9.5524067e-09
Ek1p5e-4_AR4,329.0,4.320668735e-09,0.0400264,0.0400692766,0.25149328837929297,0.25176269000243484,0.0402008892,0.2525896363569945,2.27307538e-09,1.60842374e-08,2.01176363e-08,9.56632265e-09
Ek1p5e-4_AR4,329.1,4.32696065e-09,0.040026345,0.0400692137,0.25149294280410106,0.251762294790079,0.0402008097,0.2525891368437626,2.27637862e-09,1.61076519e-08,2.01469603e-08,9.58025783e-09
Ek1p5e-4_AR4,329.2,4.33326124e-09,0.04002629,0.040069151,0.2514925972289092,0.25176190083436023,0.0402007303,0.2525886379588492,2.27968636e-09,1.61310986e-08,2.01763251e-08,9.59421236e-09
Ek1p5e-4_AR4,329.3,4.339571105e-09,0.0400262346,0.0400690878,0.2514922491404432,0.2517615037370488,0.0402006508,0.2525881384456173,2.28299862e-09,1.61545776e-08,2.02057306e-08,9.60818624e-09
Ek1p5e-4_AR4,329.4,4.345887755e-09,0.0400261791,0.0400690249,0.25149190042365865,0.25176110852469297,0.0402005715,0.2525876401890224,2.2863154e-09,1.61780888e-08,2.02351762e-08,9.62217922e-09
Ek1p5e-4_AR4,329.5,4.352214625e-09,0.0400261241,0.0400689621,0.25149155484846675,0.2517607139406557,0.0402004921,0.25258714130410903,2.28963671e-09,1.62016325e-08,2.02646619e-08,9.63619144e-09
Ek1p5e-4_AR4,329.6,4.358548925e-09,0.0400260687,0.0400688994,0.25149120676000075,0.251760319984937,0.0402004128,0.25258664304751416,2.29296256e-09,1.62252085e-08,2.02941879e-08,9.65022279e-09
Ek1p5e-4_AR4,329.7,4.36489394e-09,0.0400260135,0.0400688365,0.2514908599281718,0.25175992477258113,0.0402003336,0.25258614541923785,2.29629295e-09,1.62488168e-08,2.03237551e-08,9.66427368e-09
Ek1p5e-4_AR4,329.8,4.37124531e-09,0.0400259582,0.0400687742,0.2514905124680243,0.25175953333013645,0.0402002545,0.25258564841928005,2.2996279e-09,1.62724572e-08,2.03533631e-08,9.67834381e-09
Ek1p5e-4_AR4,329.9,4.3776058e-09,0.0400259024,0.0400687109,0.25149016186628415,0.2517591356045065,0.0402001754,0.25258515141932225,2.30296741e-09,1.62961302e-08,2.03830118e-08,9.6924332e-09
Ek1p5e-4_AR4,330.0,4.3839751e-09,0.0400258472,0.0400686484,0.25148981503445517,0.2517587429054248,0.0402000963,0.25258465441936445,2.3063115e-09,1.63198357e-08,2.04127008e-08,9.70654171e-09
Ek1p5e-4_AR4,330.1,4.390353625e-09,0.0400257923,0.0400685863,0.2514894700875818,0.2517583527196173,0.0402000173,0.2525841580477252,2.30966016e-09,1.63435737e-08,2.04424308e-08,9.72066965e-09
Ek1p5e-4_AR4,330.2,4.396742945e-09,0.0400257374,0.0400685247,0.2514891251407084,0.2517579656754023,0.0401999384,0.2525836623044045,2.31301341e-09,1.63673446e-08,2.04722017e-08,9.73481724e-09
Ek1p5e-4_AR4,330.3,4.40313911e-09,0.040025682,0.0400684624,0.25148877705224243,0.2517575742329577,0.0401998595,0.2525831665610837,2.31637125e-09,1.63911482e-08,2.05020138e-08,9.74898439e-09
Ek1p5e-4_AR4,330.4,4.409543505e-09,0.0400256272,0.0400684001,0.2514884327336876,0.25175718279051307,0.0401997807,0.2525826714460815,2.3197337e-09,1.64149846e-08,2.05318671e-08,9.76317106e-09
Ek1p5e-4_AR4,330.5,4.41595658e-09,0.0400255716,0.0400683382,0.2514880833885845,0.25175679386134253,0.040199702,0.25258217695939783,2.32310076e-09,1.64388536e-08,2.05617612e-08,9.777377e-09
Ek1p5e-4_AR4,330.6,4.422378165e-09,0.0400255167,0.040068277,0.25148773844171113,0.2517564093304017,0.0401996233,0.2525816824727142,2.32647243e-09,1.64627554e-08,2.05916963e-08,9.79160237e-09
Ek1p5e-4_AR4,330.7,4.428810145e-09,0.0400254616,0.0400682155,0.2514873922382007,0.25175602291450533,0.0401995448,0.25258118924266754,2.32984873e-09,1.64866901e-08,2.06216733e-08,9.80584735e-09
Ek1p5e-4_AR4,330.8,4.435250375e-09,0.0400254064,0.040068154,0.2514870454063718,0.251755636498609,0.0401994663,0.25258069601262095,2.33322967e-09,1.65106578e-08,2.06516923e-08,9.82011223e-09
Ek1p5e-4_AR4,330.9,4.441698305e-09,0.0400253513,0.0400680928,0.2514866992028613,0.2517552519676682,0.0401993879,0.2525802034108928,2.33661524e-09,1.65346581e-08,2.06817525e-08,9.83439639e-09
Ek1p5e-4_AR4,331.0,4.44815383e-09,0.0400252957,0.0400680316,0.25148634985775825,0.25175486743672737,0.0401993095,0.25257971080916475,2.34000546e-09,1.65586913e-08,2.07118536e-08,9.84869995e-09
Ek1p5e-4_AR4,331.1,4.45462029e-09,0.0400252419,0.0400679708,0.2514860118223888,0.2517544854190607,0.0401992313,0.25257921946407375,2.34340034e-09,1.65827573e-08,2.07419956e-08,9.86302275e-09
Ek1p5e-4_AR4,331.2,4.461093205e-09,0.0400251872,0.0400679099,0.25148566813215245,0.25175410277307547,0.0401991531,0.25257872811898274,2.34679988e-09,1.66068564e-08,2.07721791e-08,9.87736521e-09
Ek1p5e-4_AR4,331.3,4.46757433e-09,0.0400251324,0.0400678487,0.2514853238135976,0.25175371824213466,0.040199075,0.25257823740221025,2.35020409e-09,1.6630988e-08,2.08024041e-08,9.89172696e-09
Ek1p5e-4_AR4,331.4,4.474065425e-09,0.0400250782,0.0400677886,0.25148498326495394,0.2517533406226977,0.0401989971,0.2525777479420748,2.35361297e-09,1.66551522e-08,2.08326705e-08,9.90610795e-09
Ek1p5e-4_AR4,331.5,4.480565155e-09,0.0400250244,0.040067728,0.2514846452295844,0.25175295986166807,0.0401989192,0.2525772584819394,2.35702653e-09,1.66793494e-08,2.0862978e-08,9.92050848e-09
Ek1p5e-4_AR4,331.6,4.487077875e-09,0.0400249712,0.0400676678,0.2514843109641261,0.2517525816139126,0.0401988414,0.25257676965012243,2.36044479e-09,1.67035797e-08,2.08933273e-08,9.93492888e-09
Ek1p5e-4_AR4,331.7,4.49359468e-09,0.0400249172,0.0400676065,0.2514839716721195,0.2517521964546533,0.0401987638,0.25257628207494265,2.36386773e-09,1.67278433e-08,2.09237184e-08,9.94936933e-09
Ek1p5e-4_AR4,331.8,4.50012088e-09,0.0400248632,0.0400675455,0.2514836323801129,0.25175181318034956,0.0401986861,0.25257579387144424,2.36729538e-09,1.67521397e-08,2.09541506e-08,9.96382915e-09
Ek1p5e-4_AR4,331.9,4.506661715e-09,0.0400248108,0.0400674858,0.2514833031412028,0.2517514380741867,0.0401986086,0.25257530692458297,2.37072774e-09,1.67764694e-08,2.09846246e-08,9.97830894e-09
Ek1p5e-4_AR4,332.0,4.51320795e-09,0.0400247573,0.040067425,0.25148296699078887,0.25175105605652004,0.0401985312,0.2525748206060402,2.37416481e-09,1.68008323e-08,2.10151408e-08,9.99280904e-09
Ek1p5e-4_AR4,332.1,4.51976397e-09,0.0400247037,0.0400673633,0.2514826302120564,0.2517506683839866,0.0401984538,0.25257433428749737,2.3776066e-09,1.68252283e-08,2.10456996e-08,1.00073293e-08
Ek1p5e-4_AR4,332.2,4.526329695e-09,0.0400246502,0.0400673019,0.25148229406164246,0.2517502825964087,0.0401983764,0.2525738479689546,2.38105312e-09,1.68496575e-08,2.10763008e-08,1.00218695e-08
Ek1p5e-4_AR4,332.3,4.53290132e-09,0.0400245964,0.0400672413,0.251481956026273,0.2517499018353791,0.0401982991,0.2525733622787304,2.38450437e-09,1.68741201e-08,2.11069437e-08,1.00364297e-08
Ek1p5e-4_AR4,332.4,4.53948422e-09,0.0400245437,0.04006718,0.2514816249024073,0.2517495166761198,0.0401982219,0.25257287721682464,2.38796035e-09,1.68986163e-08,2.11376278e-08,1.00510098e-08
Ek1p5e-4_AR4,332.5,4.54607507e-09,0.040024491,0.0400671192,0.2514812937785416,0.2517491346584531,0.0401981446,0.25257239152660044,2.39142108e-09,1.69231456e-08,2.11683543e-08,1.00656098e-08
Ek1p5e-4_AR4,332.6,4.5526757e-09,0.0400244372,0.0400670581,0.25148095574317203,0.2517487507558308,0.0401980675,0.25257190709301325,2.39488656e-09,1.69477082e-08,2.11991225e-08,1.00802298e-08
Ek1p5e-4_AR4,332.7,4.55928798e-09,0.040024385,0.040066997,0.251480627760899,0.25174836685320856,0.0401979903,0.25257142203110755,2.39835679e-09,1.69723046e-08,2.12299325e-08,1.00948701e-08
Ek1p5e-4_AR4,332.8,4.565907315e-09,0.0400243307,0.0400669354,0.25148028658393684,0.25174797980899366,0.0401979132,0.2525709375975203,2.40183179e-09,1.69969348e-08,2.12607851e-08,1.01095308e-08
Ek1p5e-4_AR4,332.9,4.572534905e-09,0.0400242772,0.0400668743,0.2514799504335229,0.25174759590637136,0.0401978361,0.2525704531639332,2.40531155e-09,1.70215984e-08,2.12916804e-08,1.01242115e-08
Ek1p5e-4_AR4,333.0,4.57917338e-09,0.0400242239,0.040066813,0.25147961553974607,0.25174721074711204,0.040197759,0.252569968730346,2.40879608e-09,1.70462957e-08,2.13226184e-08,1.01389125e-08
Ek1p5e-4_AR4,333.1,4.585818925e-09,0.0400241707,0.0400667526,0.2514792812742877,0.25174683124271946,0.040197682,0.2525694849250773,2.41228539e-09,1.7071027e-08,2.13535988e-08,1.0153634e-08
Ek1p5e-4_AR4,333.2,4.592472635e-09,0.0400241171,0.040066691,0.25147894449555525,0.25174644419850456,0.040197605,0.2525690011198087,2.41577948e-09,1.70957919e-08,2.13846218e-08,1.01683754e-08
Ek1p5e-4_AR4,333.3,4.599137115e-09,0.0400240634,0.0400666305,0.2514786070885042,0.2517460640657935,0.0401975281,0.25256851794285856,2.41927836e-09,1.71205903e-08,2.14156876e-08,1.01831367e-08
Ek1p5e-4_AR4,333.4,4.605811545e-09,0.0400240093,0.0400665692,0.2514782671681791,0.25174567890653415,0.0401974511,0.25256803413758994,2.42278204e-09,1.71454229e-08,2.1446796e-08,1.01979183e-08
Ek1p5e-4_AR4,333.5,4.612490935e-09,0.0400239561,0.0400665086,0.2514779329027208,0.25174529814550456,0.0401973743,0.2525675515889583,2.42629051e-09,1.71702894e-08,2.14779474e-08,1.021272e-08
Ek1p5e-4_AR4,333.6,4.619183485e-09,0.0400239022,0.0400664474,0.2514775942390327,0.25174491361456375,0.0401972974,0.25256706841200816,2.42980379e-09,1.71951898e-08,2.15091417e-08,1.02275419e-08
Ek1p5e-4_AR4,333.7,4.625882715e-09,0.040023848,0.0400663869,0.2514772536903891,0.25174453348185266,0.0401972207,0.2525665864916951,2.43332187e-09,1.72201242e-08,2.15403787e-08,1.0242384e-08
Ek1p5e-4_AR4,333.8,4.632591225e-09,0.0400237946,0.040066327,0.2514769181682937,0.25174415711905274,0.040197144,0.25256610457138207,2.43684477e-09,1.72450926e-08,2.15716582e-08,1.02572463e-08
Ek1p5e-4_AR4,333.9,4.6393091e-09,0.040023741,0.040066267,0.2514765813895612,0.25174378012793436,0.0401970674,0.25256562327938753,2.44037249e-09,1.72700952e-08,2.16029804e-08,1.02721289e-08
Ek1p5e-4_AR4,334.0,4.646035095e-09,0.0400236875,0.040066208,0.2514762452391473,0.2517434094200012,0.0401969909,0.25256514261571156,2.44390504e-09,1.7295132e-08,2.16343447e-08,1.02870314e-08
Ek1p5e-4_AR4,334.1,4.652770995e-09,0.0400236338,0.0400661476,0.2514759078320963,0.25174302991560865,0.0401969144,0.25256466195203553,2.44744242e-09,1.73202031e-08,2.16657519e-08,1.03019543e-08
Ek1p5e-4_AR4,334.2,4.65951896e-09,0.0400235804,0.0400660871,0.2514755723100009,0.25174264978289757,0.0401968381,0.2525641825449966,2.45098463e-09,1.73453086e-08,2.16972023e-08,1.03168978e-08
Ek1p5e-4_AR4,334.3,4.66627702e-09,0.040023526,0.0400660265,0.25147523050472015,0.2517422690218679,0.0401967618,0.2525637031379577,2.45453168e-09,1.73704488e-08,2.1728696e-08,1.03318621e-08
Ek1p5e-4_AR4,334.4,4.67304092e-09,0.0400234728,0.0400659667,0.25147489623926184,0.25174189328738655,0.0401966855,0.2525632237309187,2.45808358e-09,1.73956238e-08,2.17602326e-08,1.0346847e-08
Ek1p5e-4_AR4,334.5,4.67981545e-09,0.0400234189,0.0400659058,0.2514745575755738,0.2517415106414014,0.0401966093,0.2525627449521983,2.46164033e-09,1.74208335e-08,2.17918119e-08,1.03618524e-08
Ek1p5e-4_AR4,334.6,4.68659801e-09,0.0400233657,0.0400658462,0.25147422331011543,0.25174113616355703,0.0401965332,0.25256226680179644,2.46520194e-09,1.74460778e-08,2.18234342e-08,1.03768782e-08
Ek1p5e-4_AR4,334.7,4.69339039e-09,0.0400233117,0.0400657852,0.25147388401810883,0.25174075288925335,0.0401964571,0.25256178865139456,2.46876841e-09,1.74713568e-08,2.18550998e-08,1.03919245e-08
Ek1p5e-4_AR4,334.8,4.700190535e-09,0.0400232579,0.040065724,0.2514735459827393,0.2517403683583125,0.040196381,0.25256131050099273,2.47233975e-09,1.74966703e-08,2.18868084e-08,1.04069912e-08
Ek1p5e-4_AR4,334.9,4.70700388e-09,0.0400232045,0.0400656635,0.2514732104606439,0.25173998822560145,0.0401963049,0.2525608323505908,2.47591596e-09,1.75220186e-08,2.19185605e-08,1.04220785e-08
Ek1p5e-4_AR4,335.0,4.71382312e-09,0.0400231509,0.0400656024,0.2514728736819114,0.25173960432297915,0.0401962289,0.25256035482850747,2.47949705e-09,1.75474017e-08,2.19503565e-08,1.04371867e-08
Ek1p5e-4_AR4,335.1,4.72065165e-09,0.0400230985,0.040065543,0.2514725444430013,0.25173923110177193,0.0401961529,0.2525598773064241,2.48308303e-09,1.75728195e-08,2.19821958e-08,1.04523154e-08
Ek1p5e-4_AR4,335.2,4.727491065e-09,0.0400230454,0.0400654827,0.2514722108058615,0.2517388522256979,0.0401960771,0.2525594010409778,2.48667389e-09,1.75982718e-08,2.20140789e-08,1.04674647e-08
Ek1p5e-4_AR4,335.3,4.73434049e-09,0.0400229931,0.040065423,0.25147188219526995,0.25173847711953506,0.0401960012,0.252558924147213,2.49026965e-09,1.7623759e-08,2.20460056e-08,1.04826347e-08
Ek1p5e-4_AR4,335.4,4.741196295e-09,0.0400229409,0.0400653632,0.25147155421299694,0.2517381013850537,0.0401959255,0.25255844851008524,2.49387031e-09,1.76492812e-08,2.20779763e-08,1.04978256e-08
Ek1p5e-4_AR4,335.5,4.74806142e-09,0.0400228884,0.0400653026,0.2514712243457683,0.25173772062402405,0.0401958498,0.2525579728729575,2.49747588e-09,1.76748381e-08,2.21099907e-08,1.05130368e-08
Ek1p5e-4_AR4,335.6,4.75493826e-09,0.0400228356,0.0400652426,0.25147089259358407,0.2517373436329057,0.0401957742,0.2525574978641483,2.50108636e-09,1.77004298e-08,2.21420491e-08,1.05282689e-08
Ek1p5e-4_AR4,335.7,4.761822185e-09,0.0400227827,0.0400651819,0.25147056021308134,0.2517369622435575,0.0401956986,0.2525570228553391,2.50470177e-09,1.77260566e-08,2.2174151e-08,1.05435217e-08
Ek1p5e-4_AR4,335.8,4.76871847e-09,0.0400227304,0.0400651218,0.25147023160248977,0.2517365846241205,0.040195623,0.25255654784652987,2.50832209e-09,1.77517182e-08,2.22062966e-08,1.05587954e-08
Ek1p5e-4_AR4,335.9,4.775621345e-09,0.0400226772,0.0400650614,0.25146989733703146,0.25173620511972794,0.0401955475,0.25255607346603914,2.51194735e-09,1.77774148e-08,2.22384862e-08,1.05740898e-08
Ek1p5e-4_AR4,336.0,4.782533245e-09,0.0400226246,0.0400650016,0.25146956684148425,0.2517358293852466,0.0401954721,0.252555599713867,2.51557755e-09,1.78031461e-08,2.22707198e-08,1.05894049e-08
Ek1p5e-4_AR4,336.1,4.789456045e-09,0.0400225715,0.0400649412,0.25146923320434444,0.25173544988085406,0.0401953966,0.2525551253333763,2.5192127e-09,1.78289124e-08,2.23029973e-08,1.06047408e-08
Ek1p5e-4_AR4,336.2,4.79638851e-09,0.0400225192,0.0400648819,0.25146890459375293,0.25173507728796535,0.0401953213,0.25255465220952267,2.52285279e-09,1.78547135e-08,2.23353192e-08,1.06200976e-08
Ek1p5e-4_AR4,336.3,4.8033269e-09,0.040022468,0.0400648232,0.25146858289466517,0.2517347084649878,0.040195246,0.252554179085669,2.52649785e-09,1.78805492e-08,2.23676854e-08,1.0635475e-08
Ek1p5e-4_AR4,336.4,4.81027582e-09,0.0400224162,0.0400647638,0.25146825742566625,0.2517343352437806,0.0401951708,0.25255370659013393,2.53014787e-09,1.79064197e-08,2.24000954e-08,1.0650873e-08
Ek1p5e-4_AR4,336.5,4.817236345e-09,0.0400223631,0.0400647041,0.25146792378852645,0.25173396013761773,0.0401950956,0.25255323409459884,2.53380286e-09,1.79323249e-08,2.24325499e-08,1.06662919e-08
Ek1p5e-4_AR4,336.6,4.824208455e-09,0.0400223109,0.040064645,0.2514675958062534,0.2517335888013661,0.0401950206,0.2525527628557008,2.53746283e-09,1.79582651e-08,2.24650489e-08,1.0681732e-08
Ek1p5e-4_AR4,336.7,4.831186095e-09,0.0400222599,0.0400645865,0.25146727536380276,0.2517332212350256,0.0401949456,0.25255229161680276,2.54112779e-09,1.79842401e-08,2.24975932e-08,1.06971934e-08
Ek1p5e-4_AR4,336.8,4.838176565e-09,0.0400222073,0.0400645264,0.2514669448682556,0.2517328436155887,0.0401948707,0.25255182100622325,2.54479775e-09,1.80102499e-08,2.25301818e-08,1.07126757e-08
Ek1p5e-4_AR4,336.9,4.845175335e-09,0.0400221552,0.0400644674,0.25146661751430105,0.2517324729076555,0.0401947958,0.25255135039564375,2.5484727e-09,1.80362948e-08,2.25628155e-08,1.07281794e-08
Ek1p5e-4_AR4,337.0,4.85218191e-09,0.0400221024,0.0400644076,0.2514662857621169,0.25173209717317413,0.040194721,0.2525508804133828,2.55215266e-09,1.80623747e-08,2.2595493e-08,1.07437041e-08
Ek1p5e-4_AR4,337.1,4.85919729e-09,0.0400220495,0.040064347,0.2514659533816141,0.25173171641214453,0.0401946461,0.25255040980280324,2.55583763e-09,1.80884896e-08,2.26282142e-08,1.07592494e-08
Ek1p5e-4_AR4,337.2,4.866221075e-09,0.0400219977,0.0400642881,0.2514656279126152,0.2517313463325299,0.0401945714,0.2525499404488608,2.55952763e-09,1.81146394e-08,2.26609791e-08,1.07748156e-08
Ek1p5e-4_AR4,337.3,4.873258125e-09,0.0400219455,0.0400642281,0.25146529993034217,0.25173096934141154,0.0401944966,0.2525494704665998,2.56322265e-09,1.81408244e-08,2.26937885e-08,1.07904029e-08
Ek1p5e-4_AR4,337.4,4.880303715e-09,0.0400218937,0.0400641688,0.25146497446134325,0.25173059674852283,0.0401944219,0.2525490011126574,2.56692271e-09,1.81670448e-08,2.27266422e-08,1.08060115e-08
Ek1p5e-4_AR4,337.5,4.8873588e-09,0.0400218421,0.0400641104,0.2514646502489814,0.25173022981050086,0.0401943472,0.25254853175871494,2.57062781e-09,1.81933005e-08,2.27595401e-08,1.08216414e-08
Ek1p5e-4_AR4,337.6,4.894425275e-09,0.0400217907,0.0400640528,0.2514643272932566,0.2517298678990272,0.0401942726,0.252548063033091,2.57433796e-09,1.82195918e-08,2.27924825e-08,1.08372926e-08
Ek1p5e-4_AR4,337.7,4.90149909e-09,0.0400217385,0.0400639941,0.25146399931098357,0.25172949907604963,0.0401941982,0.25254759556410417,2.57805316e-09,1.82459186e-08,2.28254693e-08,1.08529651e-08
Ek1p5e-4_AR4,337.8,4.90858431e-09,0.0400216867,0.0400639349,0.2514636738419847,0.25172912711147943,0.0401941238,0.2525471280951173,2.58177343e-09,1.82722809e-08,2.28585008e-08,1.0868659e-08
Ek1p5e-4_AR4,337.9,4.915676785e-09,0.0400216345,0.0400638757,0.25146334585971164,0.2517287551469093,0.0401940494,0.25254666062613046,2.58549876e-09,1.82986789e-08,2.28915774e-08,1.08843742e-08
Ek1p5e-4_AR4,338.0,4.922781005e-09,0.0400215828,0.0400638169,0.25146302101903123,0.2517283856956132,0.0401939751,0.25254619378546217,2.58922916e-09,1.83251127e-08,2.29246984e-08,1.09001109e-08
Ek1p5e-4_AR4,338.1,4.929894135e-09,0.0400215316,0.0400637589,0.25146269931994353,0.2517280212708654,0.040193901,0.25254572820143084,2.59296465e-09,1.83515825e-08,2.29578646e-08,1.0915869e-08
Ek1p5e-4_AR4,338.2,4.93701458e-09,0.0400214797,0.0400637004,0.2514623732226261,0.2517276537045249,0.0401938269,0.2525452626173996,2.59670522e-09,1.8378088e-08,2.29910757e-08,1.09316482e-08
